,Constant,female,male,len,dia,hei,w_wei,s_wei,v_wei,sh_wei,y_pred,y_act
3451,1.0,0.0,0.0,0.415,0.325,0.1,0.4665,0.2285,0.1065,0.114,7.058418242920262,7.0
3458,1.0,1.0,0.0,0.59,0.445,0.13,1.1325,0.3825,0.234,0.32,12.585674232158905,13.0
3466,1.0,0.0,1.0,0.48,0.37,0.13,0.643,0.349,0.1155,0.135,8.25244983460367,8.0
3469,1.0,1.0,0.0,0.505,0.385,0.115,0.616,0.243,0.1075,0.21,10.490452507855078,11.0
3473,1.0,1.0,0.0,0.63,0.505,0.165,1.065,0.4595,0.21600000000000005,0.315,11.994906249218491,12.0
3476,1.0,1.0,0.0,0.53,0.425,0.13,0.7170000000000001,0.2115,0.166,0.255,12.375680113343574,13.0
3477,1.0,0.0,1.0,0.695,0.53,0.19,1.726,0.7625,0.436,0.455,11.259968913298266,11.0
3502,1.0,1.0,0.0,0.645,0.5,0.155,1.2205,0.6145,0.236,0.3185,9.873478727383795,10.0
3505,1.0,1.0,0.0,0.685,0.54,0.215,1.7025,0.664,0.3655,0.4735,14.521307119310759,14.0
3507,1.0,0.0,1.0,0.295,0.215,0.075,0.129,0.05,0.0295,0.04,7.186250120273031,7.0
3515,1.0,1.0,0.0,0.5,0.375,0.115,0.5945,0.185,0.14800000000000002,0.19,10.693472715042049,11.0
3517,1.0,1.0,0.0,0.55,0.415,0.135,0.8145,0.4270000000000001,0.1855,0.175,8.178427486068134,8.0
3519,1.0,0.0,0.0,0.565,0.46,0.155,0.8715,0.3755,0.215,0.25,9.9933434019826,10.0
3520,1.0,1.0,0.0,0.45,0.36,0.125,0.5065,0.222,0.105,0.16,9.585865527016395,10.0
3522,1.0,1.0,0.0,0.72,0.55,0.195,2.073,1.0715,0.4265,0.5015,9.039839853963429,9.0
3523,1.0,0.0,1.0,0.67,0.54,0.175,1.482,0.7390000000000001,0.2925,0.365,10.362530961524262,10.0
3526,1.0,1.0,0.0,0.67,0.545,0.16,1.5415,0.5985,0.2565,0.495,14.72225095574185,15.0
3534,1.0,1.0,0.0,0.6,0.45,0.14,0.8690000000000001,0.3425,0.195,0.29100000000000004,11.503643345174908,11.0
3542,1.0,0.0,0.0,0.315,0.23,0.09,0.1285,0.043,0.04,0.04,6.765769783648818,7.0
3545,1.0,0.0,0.0,0.42,0.31,0.1,0.2805,0.1125,0.0615,0.0925,7.849169916333984,8.0
3550,1.0,0.0,1.0,0.68,0.53,0.205,1.496,0.5825,0.337,0.465,14.288570043015756,14.0
3558,1.0,0.0,0.0,0.425,0.315,0.095,0.3675,0.1865,0.0675,0.0985,7.10339792673455,7.0
3569,1.0,1.0,0.0,0.655,0.52,0.175,1.472,0.6275,0.27,0.45,13.101586413994621,13.0
3571,1.0,0.0,0.0,0.475,0.36,0.11,0.452,0.191,0.099,0.13,8.373879212659064,8.0
3577,1.0,0.0,1.0,0.57,0.445,0.16,1.0145,0.516,0.16399999999999998,0.3,10.338902397483094,10.0
3578,1.0,1.0,0.0,0.65,0.565,0.2,1.6645,0.753,0.3670000000000001,0.43,12.104753427881324,12.0
3581,1.0,0.0,1.0,0.5,0.4,0.145,0.6025,0.21600000000000005,0.138,0.21,11.404296045922056,11.0
3585,1.0,0.0,0.0,0.21,0.15,0.055,0.0465,0.017,0.012,0.015,5.221518207677465,5.0
3586,1.0,0.0,1.0,0.49,0.38,0.135,0.5415,0.2175,0.095,0.19,10.769512023266081,11.0
3588,1.0,1.0,0.0,0.66,0.525,0.16,1.277,0.4975,0.319,0.394,12.612063776750315,13.0
3591,1.0,0.0,0.0,0.285,0.215,0.06,0.0935,0.031,0.023,0.03,6.05658080356857,6.0
3593,1.0,1.0,0.0,0.585,0.42,0.155,1.034,0.4370000000000001,0.2225,0.32,11.051239801949322,11.0
3595,1.0,0.0,0.0,0.525,0.4,0.13,0.6455,0.325,0.1245,0.17,8.28714945952435,8.0
3596,1.0,0.0,0.0,0.45,0.35,0.12,0.468,0.2005,0.1065,0.1325,8.401780150763209,8.0
3597,1.0,0.0,0.0,0.385,0.295,0.085,0.2535,0.103,0.0575,0.085,7.353267661468166,7.0
3598,1.0,0.0,0.0,0.16,0.11,0.025,0.0195,0.0075,0.005,0.006,4.183135514513453,4.0
3602,1.0,1.0,0.0,0.69,0.53,0.17,1.5535,0.7945,0.3485,0.3695,8.990407812446477,9.0
3608,1.0,0.0,0.0,0.345,0.265,0.1,0.2455,0.111,0.0535,0.065,7.068258420939029,7.0
3611,1.0,0.0,1.0,0.575,0.435,0.135,0.992,0.4320000000000001,0.2225,0.239,9.966262057961064,10.0
3612,1.0,1.0,0.0,0.71,0.55,0.17,1.614,0.743,0.345,0.45,11.380965305547535,11.0
3614,1.0,1.0,0.0,0.58,0.435,0.14,0.953,0.475,0.2165,0.2095,8.660340691158272,9.0
3616,1.0,0.0,0.0,0.605,0.495,0.145,1.054,0.369,0.2255,0.36,12.581642312540094,12.0
3617,1.0,0.0,1.0,0.5,0.415,0.165,0.6885,0.249,0.138,0.25,12.423183202123045,13.0
3619,1.0,1.0,0.0,0.445,0.33,0.105,0.4525,0.18,0.103,0.123,8.917782356361176,9.0
3620,1.0,0.0,0.0,0.35,0.26,0.095,0.211,0.086,0.056,0.068,7.073764033518166,7.0
3623,1.0,0.0,0.0,0.185,0.135,0.04,0.027000000000000003,0.0105,0.0055,0.009000000000000001,4.760721544748786,5.0
3629,1.0,1.0,0.0,0.515,0.435,0.17,0.631,0.2765,0.111,0.21600000000000005,11.66782187709652,12.0
3643,1.0,0.0,1.0,0.735,0.585,0.185,2.124,0.952,0.55,0.5,10.56176533939769,11.0
3666,1.0,0.0,0.0,0.535,0.41,0.13,0.6075,0.268,0.1225,0.1975,9.386397959300618,9.0
3667,1.0,0.0,1.0,0.545,0.44,0.14,0.8395,0.35600000000000004,0.1905,0.2385,10.660600939412424,11.0
3682,1.0,0.0,1.0,0.625,0.49,0.165,1.1165,0.4895,0.2615,0.3325,11.380726531833805,11.0
3691,1.0,0.0,1.0,0.44,0.34,0.105,0.402,0.1305,0.0955,0.165,10.023337009631963,10.0
3694,1.0,0.0,0.0,0.235,0.175,0.04,0.0705,0.0335,0.015,0.02,5.036045199971245,5.0
3695,1.0,0.0,1.0,0.655,0.515,0.16,1.31,0.5529999999999999,0.369,0.345,10.824403719574,11.0
3701,1.0,0.0,0.0,0.545,0.425,0.14,0.8145,0.305,0.231,0.244,9.953565801970845,10.0
3713,1.0,1.0,0.0,0.49,0.4,0.145,0.6635,0.21,0.1295,0.2515,12.434313586236948,13.0
3715,1.0,0.0,0.0,0.43,0.315,0.115,0.384,0.1885,0.0715,0.11,7.668743398968516,8.0
3718,1.0,0.0,1.0,0.44,0.335,0.11,0.394,0.157,0.096,0.122,9.150194599699837,9.0
3722,1.0,1.0,0.0,0.585,0.465,0.17,0.9915,0.3865,0.224,0.265,12.014339701440178,12.0
3724,1.0,0.0,0.0,0.55,0.435,0.14,0.7535,0.3285,0.1555,0.2325,9.853966096048323,10.0
3726,1.0,0.0,0.0,0.48,0.38,0.125,0.6245,0.3395,0.1085,0.1665,7.722061187955042,8.0
3728,1.0,0.0,1.0,0.495,0.375,0.155,0.976,0.45,0.2285,0.2475,9.35732729267104,9.0
3730,1.0,0.0,0.0,0.575,0.435,0.13,0.805,0.3155,0.2155,0.245,9.709087995038855,10.0
3737,1.0,0.0,1.0,0.65,0.525,0.175,1.5365,0.6865,0.3585,0.405,11.267147057884412,11.0
3746,1.0,0.0,1.0,0.47,0.365,0.12,0.612,0.327,0.15,0.14,7.786199440281564,8.0
3747,1.0,1.0,0.0,0.465,0.36,0.12,0.4765,0.192,0.1125,0.16,9.686288986703126,10.0
3754,1.0,0.0,1.0,0.535,0.42,0.16,0.7465,0.348,0.1515,0.2185,10.512482417830181,10.0
3756,1.0,1.0,0.0,0.61,0.475,0.14,1.133,0.5275,0.2355,0.35,10.49697495919845,11.0
