,Constant,len,dia,hei,w_wei,s_wei,v_wei,sh_wei
2998,1.0,0.33,0.245,0.065,0.1445,0.058,0.032,0.0505
3000,1.0,0.635,0.51,0.17,1.3555,0.619,0.305,0.39
3002,1.0,0.65,0.545,0.185,1.5055,0.6565,0.341,0.43
3003,1.0,0.575,0.465,0.14,0.958,0.442,0.1815,0.2705
3005,1.0,0.545,0.42,0.175,0.754,0.256,0.1775,0.275
3007,1.0,0.53,0.425,0.13,0.7020000000000001,0.2975,0.1395,0.22
3011,1.0,0.58,0.435,0.15,0.8390000000000001,0.3485,0.207,0.192
3013,1.0,0.595,0.48,0.15,1.11,0.498,0.228,0.33
3015,1.0,0.52,0.39,0.12,0.6435,0.2885,0.157,0.161
3017,1.0,0.545,0.415,0.16,0.7715,0.272,0.1455,0.2765
3019,1.0,0.68,0.52,0.185,1.541,0.5985,0.395,0.4575
3021,1.0,0.53,0.41,0.14,0.6809999999999999,0.3095,0.1415,0.1835
3023,1.0,0.385,0.3,0.1,0.2725,0.1115,0.057,0.08
3026,1.0,0.475,0.365,0.115,0.459,0.2175,0.093,0.1165
3030,1.0,0.505,0.4,0.145,0.7045,0.334,0.1425,0.207
3032,1.0,0.45,0.335,0.125,0.4475,0.2165,0.126,0.11
3033,1.0,0.56,0.43,0.155,0.8675,0.4,0.172,0.229
3034,1.0,0.4,0.315,0.085,0.2675,0.116,0.0585,0.0765
3035,1.0,0.67,0.505,0.175,1.0145,0.4375,0.271,0.3745
3040,1.0,0.5,0.4,0.13,0.7715,0.37,0.16,0.211
3041,1.0,0.57,0.455,0.175,1.02,0.4805,0.2145,0.29
3044,1.0,0.385,0.295,0.085,0.2535,0.103,0.0575,0.085
3045,1.0,0.34,0.26,0.085,0.1885,0.0815,0.0335,0.06
3046,1.0,0.635,0.51,0.17,1.2235,0.532,0.271,0.354
3048,1.0,0.44,0.34,0.105,0.369,0.16399999999999998,0.08,0.1015
3050,1.0,0.47,0.375,0.13,0.523,0.214,0.132,0.145
3053,1.0,0.755,0.625,0.21,2.505,1.1965,0.513,0.6785
3054,1.0,0.37,0.29,0.09,0.2445,0.08900000000000001,0.0655,0.075
3056,1.0,0.61,0.485,0.17,1.281,0.597,0.3035,0.33
3057,1.0,0.155,0.11,0.04,0.0155,0.0065,0.003,0.005
3059,1.0,0.25,0.185,0.065,0.071,0.027000000000000003,0.0185,0.0225
3061,1.0,0.5,0.38,0.135,0.5285,0.226,0.123,0.209
3065,1.0,0.625,0.5,0.175,1.273,0.564,0.302,0.374
3066,1.0,0.57,0.455,0.15,0.952,0.3895,0.2155,0.2745
3067,1.0,0.45,0.35,0.125,0.4775,0.2235,0.08900000000000001,0.118
3069,1.0,0.23,0.17,0.05,0.057,0.026,0.013,0.016
3072,1.0,0.66,0.53,0.185,1.3485,0.493,0.245,0.49
3073,1.0,0.695,0.535,0.175,1.8385,0.8035,0.396,0.503
3074,1.0,0.53,0.44,0.135,0.7835,0.313,0.1715,0.2185
3075,1.0,0.45,0.335,0.095,0.3505,0.1615,0.0625,0.1185
3076,1.0,0.62,0.45,0.2,0.858,0.4285,0.1525,0.2405
3081,1.0,0.585,0.465,0.165,0.9355,0.4035,0.2275,0.259
3085,1.0,0.485,0.365,0.14,0.4475,0.1895,0.0925,0.2305
3086,1.0,0.375,0.245,0.1,0.394,0.166,0.091,0.1125
3087,1.0,0.6,0.465,0.18,1.193,0.5145,0.315,0.3055
3088,1.0,0.435,0.325,0.12,0.34600000000000003,0.159,0.084,0.095
3094,1.0,0.515,0.4,0.125,0.5625,0.25,0.1245,0.17
3097,1.0,0.415,0.31,0.09,0.2815,0.1245,0.0615,0.085
3099,1.0,0.485,0.37,0.115,0.4785,0.1995,0.0955,0.129
3102,1.0,0.585,0.45,0.18,0.7995,0.336,0.1855,0.237
3110,1.0,0.345,0.25,0.09,0.203,0.078,0.059,0.055
3114,1.0,0.485,0.375,0.13,0.6025,0.2935,0.1285,0.16
3117,1.0,0.59,0.46,0.16,1.0115,0.445,0.2615,0.2565
3121,1.0,0.28,0.2,0.08,0.0915,0.033,0.0215,0.03
3124,1.0,0.335,0.26,0.075,0.22,0.0855,0.04,0.085
3125,1.0,0.615,0.47,0.165,1.128,0.4465,0.2195,0.34
3129,1.0,0.65,0.505,0.165,1.357,0.5725,0.281,0.43
3130,1.0,0.535,0.435,0.15,0.725,0.269,0.1385,0.25
3131,1.0,0.555,0.445,0.175,1.1465,0.551,0.244,0.2785
3132,1.0,0.655,0.55,0.18,1.274,0.586,0.281,0.365
3133,1.0,0.515,0.4,0.115,0.578,0.191,0.1445,0.17
3137,1.0,0.435,0.35,0.105,0.4195,0.194,0.1005,0.13
3138,1.0,0.495,0.33,0.1,0.44,0.177,0.095,0.15
3140,1.0,0.495,0.37,0.12,0.594,0.28,0.11,0.1375
3142,1.0,0.53,0.41,0.165,0.732,0.189,0.17,0.31
3143,1.0,0.6,0.46,0.18,1.14,0.423,0.2575,0.365
3145,1.0,0.55,0.415,0.18,1.1655,0.502,0.301,0.311
3146,1.0,0.405,0.3,0.105,0.304,0.1455,0.061,0.0805
3148,1.0,0.385,0.29,0.09,0.232,0.0855,0.0495,0.08
3150,1.0,0.495,0.37,0.125,0.4715,0.2075,0.091,0.15
3157,1.0,0.56,0.465,0.145,0.8875,0.3345,0.22,0.2695
3159,1.0,0.57,0.425,0.13,0.782,0.3695,0.1745,0.1965
3164,1.0,0.3,0.23,0.075,0.15,0.0605,0.042,0.045
3169,1.0,0.705,0.55,0.21,1.4385,0.655,0.3255,0.462
3171,1.0,0.455,0.375,0.125,0.484,0.2155,0.102,0.165
3173,1.0,0.475,0.35,0.12,0.4905,0.2035,0.13,0.135
3175,1.0,0.615,0.525,0.155,1.0385,0.4270000000000001,0.2315,0.345
3176,1.0,0.53,0.42,0.12,0.5965,0.2555,0.141,0.177
3178,1.0,0.635,0.5,0.19,1.29,0.593,0.3045,0.35200000000000004
3181,1.0,0.64,0.49,0.155,1.1285,0.477,0.269,0.34
3190,1.0,0.57,0.45,0.155,1.1935,0.513,0.21,0.343
3191,1.0,0.415,0.32,0.115,0.3045,0.1215,0.0735,0.094
3195,1.0,0.46,0.36,0.115,0.4755,0.2105,0.105,0.16
3197,1.0,0.42,0.3,0.105,0.316,0.1255,0.07,0.1035
3199,1.0,0.53,0.4,0.145,0.555,0.1935,0.1305,0.195
3201,1.0,0.625,0.52,0.18,1.354,0.4845,0.35100000000000003,0.375
3204,1.0,0.2,0.155,0.04,0.0435,0.0155,0.009000000000000001,0.006999999999999999
3207,1.0,0.53,0.395,0.115,0.475,0.2025,0.101,0.14800000000000002
3208,1.0,0.35,0.25,0.07,0.18,0.0655,0.048,0.054000000000000006
3210,1.0,0.66,0.485,0.155,1.2275,0.61,0.274,0.3
3216,1.0,0.61,0.475,0.17,1.0265,0.435,0.2335,0.3035
3217,1.0,0.18,0.13,0.045,0.0275,0.0125,0.01,0.009000000000000001
3224,1.0,0.77,0.6,0.215,2.1945,1.0515,0.482,0.584
3227,1.0,0.635,0.5,0.165,1.4595,0.705,0.2645,0.39
3229,1.0,0.57,0.45,0.18,0.908,0.4015,0.217,0.255
3230,1.0,0.62,0.475,0.16,0.907,0.371,0.16699999999999998,0.3075
3232,1.0,0.36,0.26,0.08,0.1795,0.07400000000000001,0.0315,0.06
3234,1.0,0.625,0.47,0.17,1.1665,0.4605,0.2565,0.3945
3237,1.0,0.55,0.405,0.15,0.9235,0.412,0.2135,0.24
3240,1.0,0.475,0.36,0.14,0.5135,0.241,0.1045,0.155
3241,1.0,0.335,0.25,0.08,0.1695,0.0695,0.044,0.0495
3243,1.0,0.285,0.22,0.065,0.096,0.0405,0.0205,0.03
3244,1.0,0.385,0.3,0.09,0.247,0.1225,0.044,0.0675
3247,1.0,0.67,0.485,0.175,1.2565,0.5355,0.322,0.386
3250,1.0,0.3,0.22,0.08,0.121,0.0475,0.042,0.035
3253,1.0,0.215,0.165,0.055,0.059,0.0265,0.0125,0.0185
3256,1.0,0.285,0.21,0.055,0.101,0.0415,0.017,0.0335
3258,1.0,0.655,0.545,0.165,1.6225,0.6555,0.299,0.513
3259,1.0,0.46,0.375,0.12,0.4915,0.2205,0.08800000000000001,0.17
3260,1.0,0.45,0.33,0.1,0.411,0.1945,0.1,0.098
3261,1.0,0.605,0.475,0.175,1.2525,0.5575,0.3055,0.343
3262,1.0,0.625,0.495,0.155,1.177,0.5055,0.278,0.345
3266,1.0,0.68,0.56,0.195,1.664,0.58,0.3855,0.545
3268,1.0,0.465,0.355,0.105,0.442,0.2085,0.0975,0.1185
3269,1.0,0.34,0.26,0.09,0.179,0.076,0.0525,0.055
3270,1.0,0.55,0.44,0.155,0.9155,0.3645,0.195,0.25
3271,1.0,0.255,0.19,0.07,0.0815,0.028,0.016,0.031
3274,1.0,0.515,0.41,0.14,0.7355,0.3065,0.13699999999999998,0.2
3279,1.0,0.165,0.11,0.02,0.019,0.0065,0.0025,0.005
3280,1.0,0.405,0.31,0.065,0.3205,0.1575,0.066,0.08800000000000001
3284,1.0,0.705,0.555,0.195,1.7525,0.7105,0.4215,0.516
3287,1.0,0.46,0.345,0.105,0.449,0.196,0.0945,0.1265
3288,1.0,0.48,0.35,0.1,0.519,0.2365,0.1275,0.126
3290,1.0,0.64,0.5,0.15,1.2015,0.5589999999999999,0.231,0.3355
3291,1.0,0.695,0.535,0.2,1.5855,0.667,0.334,0.471
3292,1.0,0.7,0.565,0.18,1.751,0.895,0.3355,0.446
3293,1.0,0.73,0.555,0.18,1.6895,0.6555,0.1965,0.4935
3294,1.0,0.41,0.33,0.105,0.335,0.1525,0.07400000000000001,0.11
3299,1.0,0.605,0.47,0.18,1.1155,0.479,0.2565,0.321
3301,1.0,0.53,0.4,0.125,0.617,0.279,0.127,0.19
3303,1.0,0.605,0.48,0.175,1.1685,0.4815,0.2305,0.35600000000000004
3307,1.0,0.4,0.31,0.1,0.306,0.13,0.06,0.094
3309,1.0,0.485,0.39,0.135,0.617,0.25,0.1345,0.1635
3310,1.0,0.46,0.355,0.11,0.4255,0.2015,0.081,0.13
3311,1.0,0.135,0.13,0.04,0.029,0.0125,0.0065,0.008
3312,1.0,0.65,0.52,0.195,1.6275,0.6890000000000001,0.3905,0.4320000000000001
3313,1.0,0.62,0.475,0.175,1.0165,0.4355,0.214,0.325
3315,1.0,0.245,0.19,0.06,0.086,0.042,0.014,0.025
3321,1.0,0.525,0.4,0.14,0.6955,0.2405,0.16,0.253
3325,1.0,0.645,0.535,0.19,1.2395,0.468,0.2385,0.424
3327,1.0,0.67,0.505,0.205,1.3645,0.6075,0.3025,0.353
3328,1.0,0.425,0.34,0.1,0.382,0.16399999999999998,0.096,0.1
3329,1.0,0.48,0.365,0.12,0.6015,0.312,0.117,0.14
3334,1.0,0.49,0.375,0.115,0.557,0.2275,0.1335,0.1765
3336,1.0,0.59,0.5,0.15,1.142,0.485,0.265,0.345
3339,1.0,0.55,0.425,0.13,0.664,0.2695,0.163,0.21
3344,1.0,0.7,0.6,0.23,2.003,0.8105,0.4045,0.5755
3345,1.0,0.44,0.335,0.115,0.4215,0.173,0.0765,0.113
3346,1.0,0.4,0.3,0.115,0.318,0.1335,0.0725,0.0935
3351,1.0,0.6,0.51,0.185,1.285,0.6095,0.2745,0.315
3355,1.0,0.575,0.45,0.16,0.9775,0.3135,0.231,0.33
3357,1.0,0.645,0.505,0.15,1.1605,0.519,0.2615,0.335
3359,1.0,0.37,0.27,0.095,0.2175,0.097,0.046,0.065
3360,1.0,0.425,0.33,0.08,0.361,0.134,0.0825,0.125
3361,1.0,0.24,0.175,0.055,0.0705,0.025,0.014,0.021
3362,1.0,0.58,0.435,0.15,0.8340000000000001,0.428,0.1515,0.23
3364,1.0,0.65,0.545,0.23,1.7519999999999998,0.5605,0.2895,0.815
3365,1.0,0.67,0.51,0.2,1.5945,0.6705,0.3845,0.4505
3368,1.0,0.55,0.43,0.14,0.7135,0.2565,0.18600000000000005,0.225
3371,1.0,0.415,0.33,0.09,0.3595,0.17,0.081,0.09
3372,1.0,0.61,0.485,0.18,1.2795,0.5735,0.2855,0.355
3376,1.0,0.565,0.46,0.15,0.8765,0.3455,0.1925,0.275
3377,1.0,0.61,0.48,0.17,1.137,0.4565,0.29,0.34700000000000003
3379,1.0,0.72,0.6,0.235,2.2385,0.984,0.411,0.621
3380,1.0,0.63,0.505,0.195,1.306,0.516,0.3305,0.375
3383,1.0,0.55,0.415,0.145,0.7815,0.373,0.16,0.2215
3384,1.0,0.445,0.35,0.12,0.4425,0.192,0.0955,0.135
3389,1.0,0.435,0.335,0.095,0.298,0.109,0.058,0.115
3394,1.0,0.56,0.44,0.13,0.8255,0.2425,0.202,0.285
3397,1.0,0.37,0.28,0.095,0.2225,0.0805,0.051,0.075
3400,1.0,0.49,0.38,0.155,0.578,0.2395,0.1255,0.18
3402,1.0,0.36,0.265,0.085,0.1895,0.0725,0.0515,0.055
3403,1.0,0.635,0.49,0.16,1.101,0.534,0.1865,0.3455
3406,1.0,0.64,0.485,0.16,1.006,0.456,0.2245,0.2835
3407,1.0,0.655,0.52,0.165,1.4095,0.586,0.29100000000000004,0.405
3410,1.0,0.535,0.435,0.16,0.8105,0.3155,0.1795,0.24
3411,1.0,0.535,0.445,0.125,0.8725,0.417,0.199,0.24
3414,1.0,0.43,0.34,0.105,0.4405,0.2385,0.0745,0.1075
3415,1.0,0.57,0.435,0.17,0.848,0.4,0.166,0.25
3422,1.0,0.58,0.45,0.155,0.93,0.385,0.246,0.265
3428,1.0,0.605,0.48,0.14,0.991,0.4735,0.2345,0.24
3430,1.0,0.55,0.425,0.15,0.639,0.269,0.1345,0.217
3435,1.0,0.62,0.435,0.155,1.012,0.477,0.236,0.275
3437,1.0,0.37,0.29,0.08,0.2545,0.108,0.0565,0.07
3439,1.0,0.47,0.37,0.13,0.5225,0.201,0.133,0.165
3440,1.0,0.58,0.465,0.165,1.1015,0.404,0.2095,0.35
3442,1.0,0.165,0.12,0.03,0.0215,0.006999999999999999,0.005,0.005
3444,1.0,0.505,0.4,0.165,0.7290000000000001,0.2675,0.155,0.25
3445,1.0,0.55,0.435,0.165,0.804,0.34,0.194,0.244
3447,1.0,0.375,0.305,0.09,0.3245,0.1395,0.0565,0.095
3451,1.0,0.28,0.12,0.075,0.117,0.0455,0.029,0.0345
3453,1.0,0.6,0.47,0.16,1.012,0.441,0.2015,0.305
3454,1.0,0.625,0.505,0.175,1.131,0.5425,0.2265,0.32299999999999995
3455,1.0,0.63,0.515,0.175,1.1955,0.4920000000000001,0.247,0.37
3456,1.0,0.51,0.37,0.21,1.183,0.508,0.292,0.343
3457,1.0,0.625,0.505,0.185,1.1565,0.52,0.2405,0.3535
3465,1.0,0.685,0.535,0.175,1.5845,0.7175,0.3775,0.4215
3467,1.0,0.585,0.455,0.14,0.97,0.462,0.185,0.295
3468,1.0,0.265,0.21,0.06,0.0965,0.0425,0.022,0.03
3472,1.0,0.445,0.345,0.12,0.4035,0.16899999999999998,0.0825,0.13
3473,1.0,0.34,0.26,0.08,0.2,0.08,0.0555,0.055
3474,1.0,0.3,0.225,0.075,0.1345,0.057,0.028,0.044
3475,1.0,0.5,0.37,0.12,0.5445,0.249,0.1065,0.152
3476,1.0,0.35,0.265,0.095,0.199,0.073,0.049,0.06
3483,1.0,0.335,0.25,0.08,0.183,0.0735,0.04,0.0575
3484,1.0,0.51,0.395,0.13,0.6025,0.281,0.14300000000000002,0.162
3486,1.0,0.54,0.41,0.135,0.7025,0.31,0.177,0.2
3487,1.0,0.61,0.495,0.185,1.153,0.536,0.2905,0.245
3490,1.0,0.58,0.455,0.15,1.114,0.4765,0.2155,0.265
3492,1.0,0.655,0.545,0.19,1.4245,0.6325,0.333,0.378
3493,1.0,0.3,0.23,0.085,0.117,0.05,0.0175,0.0415
3494,1.0,0.625,0.485,0.16,1.254,0.591,0.259,0.3485
3497,1.0,0.57,0.44,0.15,0.755,0.3425,0.16,0.224
3503,1.0,0.3,0.215,0.05,0.1185,0.048,0.0225,0.042
3508,1.0,0.535,0.435,0.14,0.8740000000000001,0.3735,0.229,0.2195
3509,1.0,0.71,0.56,0.22,2.015,0.9215,0.454,0.5660000000000001
3510,1.0,0.57,0.45,0.14,0.9275,0.477,0.1605,0.2515
3517,1.0,0.57,0.45,0.135,0.794,0.3815,0.1415,0.245
3520,1.0,0.435,0.325,0.11,0.4335,0.17800000000000002,0.0985,0.155
3521,1.0,0.6,0.45,0.15,0.9625,0.4375,0.2225,0.2775
3523,1.0,0.45,0.335,0.105,0.362,0.1575,0.0795,0.1095
3526,1.0,0.18,0.135,0.08,0.033,0.0145,0.006999999999999999,0.01
3530,1.0,0.61,0.43,0.14,0.909,0.438,0.2,0.22
3531,1.0,0.28,0.22,0.08,0.1315,0.066,0.024,0.03
3532,1.0,0.67,0.525,0.2,1.7405,0.6205,0.297,0.657
3536,1.0,0.575,0.47,0.15,0.9785,0.4505,0.196,0.276
3544,1.0,0.555,0.43,0.14,0.7665,0.341,0.165,0.23
3548,1.0,0.545,0.43,0.155,0.8035,0.409,0.14400000000000002,0.228
3549,1.0,0.305,0.22,0.07,0.141,0.062,0.031,0.037000000000000005
3555,1.0,0.21,0.15,0.05,0.0385,0.0155,0.0085,0.01
3563,1.0,0.415,0.325,0.1,0.3335,0.1445,0.0715,0.095
3564,1.0,0.255,0.185,0.06,0.08800000000000001,0.0365,0.021,0.023
3567,1.0,0.61,0.475,0.16,1.1155,0.3835,0.223,0.379
3569,1.0,0.64,0.505,0.165,1.2235,0.5215,0.2695,0.36
3570,1.0,0.695,0.57,0.2,2.033,0.7509999999999999,0.4255,0.685
3573,1.0,0.61,0.5,0.18,1.4380000000000002,0.5185,0.3735,0.3345
3574,1.0,0.64,0.515,0.18,1.247,0.5475,0.2925,0.3685
3575,1.0,0.53,0.425,0.15,0.8495,0.328,0.232,0.202
3579,1.0,0.34,0.25,0.09,0.179,0.0775,0.033,0.055
3580,1.0,0.595,0.46,0.155,1.03,0.4275,0.207,0.3305
3584,1.0,0.35,0.26,0.075,0.18,0.09,0.0245,0.055
3585,1.0,0.635,0.51,0.155,0.986,0.405,0.2255,0.31
3589,1.0,0.705,0.56,0.22,1.981,0.8175,0.3085,0.76
3591,1.0,0.505,0.385,0.13,0.6435,0.3135,0.149,0.1515
3595,1.0,0.59,0.485,0.155,1.0785,0.4535,0.2435,0.31
3599,1.0,0.7,0.555,0.2,1.858,0.73,0.3665,0.595
3601,1.0,0.505,0.39,0.125,0.5445,0.246,0.15,0.1405
3603,1.0,0.2,0.145,0.05,0.036000000000000004,0.0125,0.008,0.011
3606,1.0,0.25,0.175,0.06,0.0635,0.0275,0.008,0.02
3613,1.0,0.675,0.525,0.155,1.4785,0.628,0.3405,0.42
3617,1.0,0.63,0.505,0.17,1.0915,0.4615,0.266,0.3
3618,1.0,0.42,0.305,0.09,0.328,0.168,0.0615,0.08199999999999999
3620,1.0,0.48,0.375,0.145,0.777,0.21600000000000005,0.13,0.17
3621,1.0,0.645,0.495,0.15,1.2095,0.603,0.2225,0.339
3623,1.0,0.49,0.375,0.15,0.5755,0.22,0.14400000000000002,0.19
3624,1.0,0.65,0.485,0.16,1.7395,0.5715,0.2785,0.3075
3626,1.0,0.315,0.235,0.075,0.1285,0.051,0.028,0.0405
3628,1.0,0.61,0.485,0.16,1.0145,0.5315,0.212,0.2415
3632,1.0,0.475,0.42,0.16,0.7095,0.35,0.1505,0.1845
3635,1.0,0.47,0.375,0.12,0.5805,0.266,0.0935,0.16899999999999998
3636,1.0,0.54,0.42,0.14,0.7265,0.3205,0.1445,0.229
3639,1.0,0.435,0.335,0.1,0.3295,0.129,0.07,0.11
3642,1.0,0.16,0.12,0.02,0.018000000000000002,0.0075,0.0045,0.005
3643,1.0,0.405,0.305,0.12,0.3185,0.1235,0.0905,0.095
3646,1.0,0.655,0.515,0.18,1.412,0.6195,0.2485,0.4970000000000001
3659,1.0,0.485,0.375,0.14,0.521,0.2,0.123,0.17
3670,1.0,0.64,0.5,0.175,1.394,0.4935,0.29100000000000004,0.4
3671,1.0,0.565,0.45,0.16,0.895,0.415,0.195,0.246
3672,1.0,0.535,0.4,0.13,0.657,0.2835,0.162,0.175
3681,1.0,0.485,0.365,0.155,1.029,0.4235,0.2285,0.313
3685,1.0,0.41,0.325,0.1,0.3245,0.132,0.07200000000000001,0.106
3687,1.0,0.285,0.21,0.07,0.109,0.044,0.0265,0.033
3689,1.0,0.57,0.42,0.14,0.8745,0.416,0.165,0.25
3690,1.0,0.46,0.37,0.11,0.3965,0.1485,0.0855,0.1455
3691,1.0,0.505,0.355,0.125,0.601,0.25,0.1205,0.185
3693,1.0,0.34,0.25,0.075,0.1785,0.0665,0.0455,0.045
3694,1.0,0.36,0.265,0.075,0.1785,0.0785,0.035,0.054000000000000006
3695,1.0,0.7,0.545,0.215,1.9125,0.8825,0.4385,0.506
3696,1.0,0.59,0.46,0.125,0.755,0.334,0.15,0.238
3697,1.0,0.665,0.525,0.16,1.3630000000000002,0.629,0.279,0.34
3698,1.0,0.39,0.295,0.1,0.279,0.1155,0.059,0.08
3704,1.0,0.67,0.54,0.2,1.46,0.6435,0.328,0.4165
3705,1.0,0.195,0.135,0.04,0.0325,0.0135,0.005,0.0095
3706,1.0,0.425,0.33,0.115,0.406,0.1635,0.081,0.1355
3708,1.0,0.65,0.545,0.175,1.5245,0.59,0.326,0.495
3712,1.0,0.465,0.345,0.105,0.4015,0.242,0.0345,0.109
3713,1.0,0.64,0.53,0.165,1.1895,0.4765,0.3,0.35
3714,1.0,0.62,0.54,0.165,1.139,0.4995,0.2435,0.35700000000000004
3715,1.0,0.45,0.335,0.115,0.3935,0.195,0.071,0.11
3719,1.0,0.6,0.47,0.17,1.0805,0.4995,0.2245,0.3205
3722,1.0,0.625,0.49,0.2,1.3825,0.5895,0.285,0.381
3724,1.0,0.245,0.18,0.065,0.071,0.03,0.013,0.0215
3728,1.0,0.49,0.385,0.125,0.609,0.3065,0.096,0.1775
3729,1.0,0.225,0.165,0.055,0.059,0.027000000000000003,0.0125,0.015
3730,1.0,0.255,0.19,0.06,0.086,0.04,0.0185,0.025
3733,1.0,0.355,0.28,0.085,0.2905,0.095,0.0395,0.115
3734,1.0,0.62,0.48,0.165,1.0725,0.4815,0.235,0.312
3739,1.0,0.67,0.5,0.19,1.519,0.616,0.388,0.415
3740,1.0,0.485,0.38,0.12,0.4725,0.2075,0.1075,0.147
3741,1.0,0.645,0.505,0.165,1.4325,0.684,0.308,0.336
3743,1.0,0.53,0.455,0.165,0.9805,0.3155,0.2815,0.2965
3746,1.0,0.625,0.48,0.2,1.3235,0.6075,0.3055,0.355
3747,1.0,0.48,0.335,0.125,0.524,0.246,0.1095,0.145
3750,1.0,0.61,0.48,0.165,1.2435,0.5575,0.2675,0.3720000000000001
3751,1.0,0.435,0.325,0.115,0.3915,0.154,0.094,0.12
3752,1.0,0.645,0.525,0.2,1.449,0.601,0.2565,0.505
3754,1.0,0.485,0.37,0.14,0.5065,0.2425,0.08800000000000001,0.1465
