,Constant,female,male,len,dia,hei,w_wei,s_wei,v_wei,sh_wei
1906,1.0,0.0,0.0,0.18,0.135,0.08,0.033,0.0145,0.006999999999999999,0.01
1908,1.0,0.0,0.0,0.19,0.14,0.03,0.0315,0.0125,0.005,0.0105
1909,1.0,0.0,1.0,0.615,0.47,0.155,1.2,0.5085,0.32,0.292
1910,1.0,0.0,1.0,0.495,0.4,0.155,0.8085,0.2345,0.1155,0.35
1911,1.0,0.0,1.0,0.46,0.34,0.135,0.495,0.1655,0.117,0.185
1913,1.0,1.0,0.0,0.64,0.515,0.165,1.3115,0.4945,0.2555,0.41
1916,1.0,1.0,0.0,0.575,0.465,0.195,0.9965,0.417,0.247,0.47
1917,1.0,0.0,1.0,0.6,0.455,0.155,0.945,0.4365,0.2085,0.25
1918,1.0,0.0,0.0,0.495,0.38,0.12,0.512,0.233,0.1205,0.136
1920,1.0,0.0,0.0,0.375,0.265,0.095,0.196,0.085,0.042,0.0585
1924,1.0,0.0,1.0,0.57,0.44,0.175,0.9415,0.3805,0.2285,0.28300000000000003
1925,1.0,0.0,1.0,0.57,0.45,0.14,0.9275,0.477,0.1605,0.2515
1926,1.0,0.0,0.0,0.455,0.435,0.11,0.4265,0.195,0.09,0.1205
1927,1.0,0.0,0.0,0.47,0.385,0.13,0.5870000000000001,0.264,0.117,0.174
1932,1.0,0.0,0.0,0.44,0.335,0.115,0.4215,0.173,0.0765,0.113
1934,1.0,0.0,1.0,0.56,0.435,0.18,0.889,0.36,0.204,0.25
1935,1.0,1.0,0.0,0.645,0.48,0.17,1.1345,0.528,0.254,0.305
1938,1.0,0.0,0.0,0.335,0.255,0.08,0.168,0.079,0.0355,0.05
1942,1.0,0.0,0.0,0.13,0.095,0.035,0.0105,0.005,0.0065,0.0035
1947,1.0,0.0,1.0,0.21,0.15,0.05,0.0385,0.0155,0.0085,0.01
1949,1.0,0.0,1.0,0.6,0.48,0.155,1.014,0.451,0.1885,0.325
1951,1.0,0.0,0.0,0.53,0.38,0.125,0.616,0.292,0.113,0.185
1952,1.0,1.0,0.0,0.565,0.445,0.155,0.826,0.341,0.2055,0.2475
1953,1.0,0.0,0.0,0.43,0.34,0.11,0.3645,0.159,0.0855,0.105
1958,1.0,0.0,0.0,0.385,0.3,0.1,0.2895,0.1215,0.063,0.09
1963,1.0,0.0,0.0,0.435,0.335,0.105,0.3535,0.156,0.05,0.1135
1966,1.0,1.0,0.0,0.625,0.495,0.165,1.262,0.507,0.318,0.39
1973,1.0,0.0,0.0,0.41,0.325,0.1,0.3245,0.132,0.07200000000000001,0.106
1974,1.0,1.0,0.0,0.565,0.44,0.15,0.983,0.4475,0.2355,0.2485
1976,1.0,0.0,1.0,0.575,0.45,0.185,0.925,0.342,0.197,0.35
1977,1.0,1.0,0.0,0.59,0.44,0.14,1.007,0.4775,0.2105,0.2925
1978,1.0,1.0,0.0,0.505,0.405,0.18,0.606,0.239,0.1235,0.18
1979,1.0,1.0,0.0,0.605,0.515,0.17,1.289,0.6,0.2945,0.3315
1985,1.0,0.0,0.0,0.29,0.215,0.065,0.0985,0.0425,0.021,0.031
1987,1.0,0.0,1.0,0.555,0.44,0.15,0.838,0.4155,0.146,0.23
1988,1.0,0.0,0.0,0.54,0.425,0.135,0.6859999999999999,0.3475,0.1545,0.213
1994,1.0,1.0,0.0,0.705,0.56,0.17,1.4575,0.607,0.318,0.44
1996,1.0,0.0,1.0,0.72,0.6,0.235,2.2385,0.984,0.411,0.621
1997,1.0,1.0,0.0,0.605,0.49,0.15,1.1345,0.5265,0.2645,0.295
2000,1.0,0.0,1.0,0.64,0.51,0.17,1.3715,0.5670000000000001,0.307,0.409
2001,1.0,0.0,0.0,0.435,0.325,0.11,0.3670000000000001,0.1595,0.08,0.105
2003,1.0,0.0,0.0,0.51,0.395,0.13,0.6025,0.281,0.14300000000000002,0.162
2004,1.0,0.0,0.0,0.425,0.34,0.1,0.382,0.16399999999999998,0.096,0.1
2005,1.0,0.0,0.0,0.47,0.355,0.12,0.393,0.16699999999999998,0.0885,0.115
2007,1.0,0.0,1.0,0.56,0.415,0.13,0.7615,0.3695,0.17,0.1955
2009,1.0,1.0,0.0,0.675,0.52,0.175,1.494,0.7365,0.3055,0.37
2011,1.0,0.0,0.0,0.505,0.425,0.125,0.6115,0.245,0.1375,0.2
2013,1.0,0.0,0.0,0.545,0.42,0.125,0.7170000000000001,0.358,0.112,0.22
2014,1.0,0.0,1.0,0.5,0.42,0.135,0.6765,0.302,0.1415,0.2065
2015,1.0,0.0,1.0,0.625,0.49,0.165,1.205,0.5175,0.3105,0.3465
2017,1.0,0.0,1.0,0.595,0.435,0.16,1.057,0.4255,0.224,0.31
2018,1.0,1.0,0.0,0.65,0.49,0.155,1.122,0.545,0.228,0.3055
2019,1.0,1.0,0.0,0.46,0.35,0.115,0.44,0.19,0.1025,0.13
2020,1.0,1.0,0.0,0.64,0.515,0.205,1.5335,0.6635,0.3345,0.4025
2024,1.0,0.0,1.0,0.62,0.525,0.155,1.085,0.454,0.1965,0.35
2026,1.0,0.0,0.0,0.45,0.335,0.11,0.4195,0.181,0.085,0.1345
2028,1.0,0.0,1.0,0.4,0.305,0.13,0.2935,0.096,0.0675,0.105
2029,1.0,1.0,0.0,0.58,0.45,0.15,0.92,0.393,0.212,0.2895
2031,1.0,0.0,1.0,0.55,0.405,0.15,0.9235,0.412,0.2135,0.24
2032,1.0,1.0,0.0,0.52,0.375,0.135,0.5375,0.221,0.117,0.17
2034,1.0,1.0,0.0,0.665,0.525,0.21,1.644,0.818,0.3395,0.4275
2038,1.0,0.0,0.0,0.375,0.275,0.095,0.2465,0.11,0.0415,0.0775
2040,1.0,1.0,0.0,0.655,0.545,0.185,1.759,0.6865,0.313,0.547
2042,1.0,0.0,0.0,0.6,0.48,0.17,0.9175,0.38,0.2225,0.29
2047,1.0,1.0,0.0,0.61,0.495,0.185,1.1085,0.3705,0.3135,0.33
2050,1.0,1.0,0.0,0.595,0.48,0.16,1.2095,0.5225,0.29600000000000004,0.32
2051,1.0,0.0,1.0,0.625,0.495,0.175,1.2935,0.5805,0.317,0.355
2053,1.0,0.0,1.0,0.405,0.31,0.1,0.385,0.173,0.0915,0.11
2054,1.0,1.0,0.0,0.665,0.53,0.185,1.3955,0.456,0.3205,0.49
2056,1.0,0.0,1.0,0.465,0.36,0.105,0.431,0.172,0.107,0.175
2057,1.0,0.0,0.0,0.455,0.355,0.125,0.5325,0.225,0.126,0.1465
2058,1.0,0.0,0.0,0.365,0.27,0.09,0.2155,0.1005,0.049,0.0655
2060,1.0,1.0,0.0,0.575,0.46,0.145,0.9945,0.466,0.229,0.265
2062,1.0,0.0,0.0,0.325,0.25,0.075,0.1585,0.075,0.0305,0.0455
2063,1.0,0.0,0.0,0.435,0.315,0.11,0.3685,0.1615,0.0715,0.12
2064,1.0,1.0,0.0,0.75,0.565,0.215,1.938,0.7735,0.4825,0.575
2073,1.0,0.0,1.0,0.685,0.535,0.175,1.432,0.637,0.247,0.46
2074,1.0,0.0,1.0,0.605,0.47,0.18,1.1155,0.479,0.2565,0.321
2080,1.0,1.0,0.0,0.61,0.495,0.175,1.2635,0.53,0.315,0.3455
2082,1.0,1.0,0.0,0.565,0.45,0.165,0.9765,0.322,0.244,0.37
2083,1.0,0.0,0.0,0.325,0.24,0.075,0.152,0.065,0.0305,0.045
2091,1.0,0.0,0.0,0.34,0.245,0.085,0.2015,0.1005,0.038,0.053
2093,1.0,1.0,0.0,0.65,0.495,0.16,1.3105,0.5770000000000001,0.3315,0.355
2095,1.0,0.0,0.0,0.58,0.445,0.125,0.7095,0.303,0.1405,0.235
2096,1.0,0.0,0.0,0.445,0.32,0.12,0.378,0.152,0.0825,0.12
2097,1.0,0.0,1.0,0.555,0.4,0.13,0.7075,0.332,0.1585,0.18
2098,1.0,1.0,0.0,0.475,0.36,0.125,0.447,0.1695,0.081,0.14
2100,1.0,0.0,0.0,0.57,0.445,0.155,0.867,0.3705,0.1705,0.28
2102,1.0,1.0,0.0,0.665,0.515,0.18,1.389,0.5945,0.324,0.395
2103,1.0,0.0,1.0,0.31,0.225,0.08,0.1345,0.054000000000000006,0.024,0.05
2104,1.0,1.0,0.0,0.635,0.49,0.155,1.145,0.4775,0.3035,0.3155
2108,1.0,0.0,1.0,0.51,0.41,0.145,0.7959999999999999,0.3865,0.1815,0.1955
2112,1.0,1.0,0.0,0.655,0.455,0.17,1.275,0.583,0.303,0.333
2115,1.0,0.0,1.0,0.615,0.475,0.175,1.224,0.6035,0.261,0.311
2117,1.0,1.0,0.0,0.55,0.45,0.145,0.741,0.295,0.1435,0.2665
2119,1.0,0.0,0.0,0.475,0.365,0.14,0.4545,0.171,0.118,0.158
2120,1.0,0.0,0.0,0.52,0.4,0.14,0.622,0.278,0.1455,0.16899999999999998
2121,1.0,0.0,0.0,0.32,0.205,0.08,0.181,0.08800000000000001,0.034,0.0495
2126,1.0,0.0,0.0,0.425,0.315,0.1,0.377,0.1645,0.07200000000000001,0.105
2129,1.0,0.0,1.0,0.64,0.485,0.16,1.006,0.456,0.2245,0.2835
2132,1.0,1.0,0.0,0.65,0.505,0.165,1.16,0.4785,0.274,0.349
2133,1.0,0.0,0.0,0.455,0.375,0.12,0.4970000000000001,0.2355,0.1055,0.1295
2135,1.0,0.0,1.0,0.55,0.43,0.15,0.8745,0.413,0.1905,0.248
2136,1.0,1.0,0.0,0.555,0.44,0.145,0.8815,0.43,0.1975,0.2155
2138,1.0,0.0,0.0,0.4,0.3,0.115,0.318,0.1335,0.0725,0.0935
2141,1.0,1.0,0.0,0.72,0.55,0.18,1.52,0.637,0.325,0.435
2142,1.0,1.0,0.0,0.53,0.42,0.17,0.828,0.41,0.208,0.1505
2145,1.0,0.0,1.0,0.515,0.435,0.145,0.8815,0.292,0.206,0.255
2148,1.0,0.0,1.0,0.51,0.41,0.155,1.2825,0.569,0.29100000000000004,0.3795
2152,1.0,0.0,1.0,0.335,0.235,0.085,0.1545,0.066,0.0345,0.045
2153,1.0,1.0,0.0,0.635,0.5,0.18,1.2565,0.539,0.292,0.35
2155,1.0,0.0,0.0,0.56,0.43,0.13,0.728,0.3355,0.1435,0.2175
2157,1.0,1.0,0.0,0.56,0.41,0.16,0.8215,0.342,0.184,0.253
2158,1.0,0.0,1.0,0.475,0.37,0.11,0.4895,0.2185,0.107,0.146
2162,1.0,0.0,1.0,0.53,0.43,0.135,0.879,0.28,0.2165,0.25
2167,1.0,0.0,0.0,0.56,0.44,0.13,0.7235,0.349,0.149,0.2
2168,1.0,1.0,0.0,0.575,0.475,0.16,0.895,0.3605,0.221,0.271
2172,1.0,0.0,0.0,0.5,0.375,0.12,0.529,0.2235,0.123,0.16
2177,1.0,0.0,1.0,0.595,0.485,0.15,1.0835,0.5305,0.231,0.276
2179,1.0,1.0,0.0,0.595,0.46,0.16,0.921,0.4005,0.2025,0.2875
2180,1.0,0.0,1.0,0.465,0.355,0.12,0.5315,0.2725,0.097,0.1395
2183,1.0,0.0,1.0,0.53,0.42,0.165,0.8945,0.319,0.239,0.245
2184,1.0,1.0,0.0,0.695,0.56,0.22,1.834,0.8455,0.422,0.455
2185,1.0,0.0,1.0,0.47,0.375,0.13,0.523,0.214,0.132,0.145
2187,1.0,1.0,0.0,0.655,0.515,0.155,1.3090000000000002,0.524,0.34600000000000003,0.385
2188,1.0,1.0,0.0,0.575,0.47,0.165,0.8690000000000001,0.435,0.197,0.238
2194,1.0,1.0,0.0,0.65,0.535,0.175,1.2895,0.6095,0.2765,0.344
2196,1.0,0.0,0.0,0.455,0.335,0.105,0.422,0.229,0.0865,0.1
2201,1.0,0.0,1.0,0.505,0.39,0.115,0.5585,0.2575,0.119,0.1535
2203,1.0,1.0,0.0,0.525,0.41,0.115,0.7745,0.416,0.163,0.18
2205,1.0,0.0,0.0,0.25,0.175,0.06,0.0635,0.0275,0.008,0.02
2206,1.0,0.0,1.0,0.565,0.43,0.13,0.784,0.3495,0.1885,0.213
2207,1.0,0.0,0.0,0.54,0.41,0.135,0.7025,0.31,0.177,0.2
2208,1.0,1.0,0.0,0.69,0.58,0.195,1.658,0.708,0.3615,0.4715
2210,1.0,0.0,1.0,0.755,0.58,0.205,2.0065,0.8295,0.4015,0.595
2212,1.0,0.0,1.0,0.505,0.4,0.155,0.8415,0.2715,0.1775,0.285
2214,1.0,1.0,0.0,0.43,0.34,0.11,0.382,0.154,0.0955,0.109
2216,1.0,0.0,1.0,0.56,0.465,0.145,0.8875,0.3345,0.22,0.2695
2219,1.0,1.0,0.0,0.62,0.465,0.14,1.011,0.479,0.2385,0.255
2226,1.0,0.0,1.0,0.675,0.515,0.15,1.3119999999999998,0.556,0.2845,0.4115
2229,1.0,0.0,0.0,0.405,0.305,0.1,0.268,0.1145,0.053,0.085
2231,1.0,0.0,1.0,0.6,0.46,0.155,0.6655,0.285,0.149,0.269
2233,1.0,0.0,0.0,0.36,0.265,0.085,0.1895,0.0725,0.0515,0.055
2234,1.0,0.0,0.0,0.465,0.365,0.115,0.467,0.2315,0.0925,0.113
2239,1.0,0.0,1.0,0.155,0.11,0.04,0.0155,0.0065,0.003,0.005
2242,1.0,0.0,0.0,0.255,0.19,0.07,0.0815,0.028,0.016,0.031
2243,1.0,0.0,1.0,0.425,0.33,0.13,0.4405,0.152,0.0935,0.155
2244,1.0,0.0,0.0,0.13,0.1,0.03,0.013,0.0045,0.003,0.004
2246,1.0,0.0,1.0,0.275,0.2,0.08,0.099,0.037000000000000005,0.024,0.03
2248,1.0,1.0,0.0,0.48,0.38,0.12,0.608,0.2705,0.1405,0.185
2250,1.0,0.0,0.0,0.28,0.21,0.085,0.1075,0.0415,0.024,0.034
2253,1.0,0.0,0.0,0.575,0.455,0.155,0.8725,0.349,0.2095,0.285
2258,1.0,0.0,0.0,0.52,0.415,0.14,0.6385,0.2945,0.1405,0.171
2261,1.0,0.0,0.0,0.39,0.295,0.095,0.203,0.0875,0.045,0.075
2264,1.0,1.0,0.0,0.625,0.49,0.11,1.136,0.5265,0.1915,0.2925
2266,1.0,1.0,0.0,0.63,0.515,0.16,1.336,0.5529999999999999,0.3205,0.35
2267,1.0,0.0,1.0,0.495,0.395,0.12,0.5529999999999999,0.224,0.1375,0.16699999999999998
2269,1.0,0.0,1.0,0.535,0.43,0.14,0.7165,0.2855,0.1595,0.2155
2270,1.0,0.0,0.0,0.33,0.245,0.065,0.1445,0.058,0.032,0.0505
2271,1.0,1.0,0.0,0.545,0.445,0.15,0.8,0.3535,0.163,0.207
2272,1.0,0.0,1.0,0.515,0.395,0.135,1.007,0.472,0.2495,0.252
2276,1.0,0.0,0.0,0.4,0.3,0.09,0.2815,0.1185,0.061,0.08
2279,1.0,1.0,0.0,0.615,0.455,0.135,1.0590000000000002,0.4735,0.263,0.274
2280,1.0,0.0,0.0,0.21,0.15,0.05,0.042,0.0175,0.0125,0.015
2282,1.0,1.0,0.0,0.465,0.35,0.135,0.6265,0.259,0.1445,0.175
2285,1.0,1.0,0.0,0.705,0.56,0.205,2.381,0.9915,0.5005,0.624
2286,1.0,0.0,0.0,0.405,0.3,0.105,0.304,0.1455,0.061,0.0805
2288,1.0,1.0,0.0,0.575,0.48,0.15,0.897,0.4235,0.1905,0.248
2291,1.0,0.0,0.0,0.425,0.325,0.11,0.3335,0.173,0.045,0.1
2292,1.0,1.0,0.0,0.585,0.455,0.13,0.8755,0.411,0.2065,0.225
2293,1.0,1.0,0.0,0.505,0.39,0.125,0.5445,0.246,0.15,0.1405
2294,1.0,1.0,0.0,0.385,0.3,0.1,0.2725,0.1115,0.057,0.08
2297,1.0,0.0,1.0,0.635,0.495,0.155,1.3635,0.583,0.2985,0.295
2298,1.0,0.0,1.0,0.67,0.51,0.2,1.5945,0.6705,0.3845,0.4505
2299,1.0,0.0,1.0,0.58,0.465,0.16,1.0345,0.315,0.26,0.3635
2302,1.0,0.0,1.0,0.565,0.445,0.14,0.836,0.406,0.1605,0.2245
2304,1.0,0.0,1.0,0.565,0.445,0.145,0.9255,0.4345,0.212,0.2475
2307,1.0,1.0,0.0,0.46,0.375,0.12,0.4915,0.2205,0.08800000000000001,0.17
2316,1.0,0.0,1.0,0.645,0.505,0.15,1.1605,0.519,0.2615,0.335
2317,1.0,0.0,1.0,0.52,0.41,0.115,0.77,0.263,0.157,0.26
2320,1.0,0.0,0.0,0.42,0.32,0.11,0.309,0.115,0.0645,0.0945
2324,1.0,0.0,1.0,0.67,0.5,0.2,1.269,0.5760000000000001,0.2985,0.35100000000000003
2328,1.0,0.0,1.0,0.605,0.475,0.175,1.2525,0.5575,0.3055,0.343
2329,1.0,1.0,0.0,0.5,0.4,0.125,0.6675,0.261,0.1315,0.22
2330,1.0,1.0,0.0,0.59,0.46,0.145,0.9905,0.453,0.2205,0.275
2335,1.0,1.0,0.0,0.585,0.435,0.14,0.6955,0.3085,0.129,0.2245
2336,1.0,0.0,1.0,0.5,0.39,0.135,0.6595,0.3145,0.1535,0.1565
2337,1.0,0.0,1.0,0.65,0.515,0.18,1.463,0.6579999999999999,0.3135,0.4115
2341,1.0,0.0,0.0,0.485,0.345,0.16,0.8690000000000001,0.3085,0.185,0.319
2344,1.0,0.0,0.0,0.565,0.44,0.135,0.768,0.3305,0.1385,0.2475
2349,1.0,0.0,1.0,0.635,0.51,0.185,1.308,0.544,0.318,0.377
2351,1.0,0.0,0.0,0.32,0.235,0.08,0.1485,0.064,0.031,0.045
2354,1.0,1.0,0.0,0.635,0.495,0.175,1.2355,0.5205,0.3085,0.34700000000000003
2360,1.0,0.0,1.0,0.58,0.45,0.16,0.8675,0.3935,0.221,0.215
2361,1.0,0.0,1.0,0.545,0.45,0.15,0.978,0.3365,0.1905,0.3
2362,1.0,0.0,1.0,0.545,0.435,0.145,0.9385,0.3685,0.1245,0.345
2367,1.0,0.0,0.0,0.27,0.195,0.06,0.073,0.0285,0.0235,0.03
2368,1.0,1.0,0.0,0.575,0.465,0.14,0.958,0.442,0.1815,0.2705
2373,1.0,0.0,0.0,0.405,0.305,0.09,0.2825,0.114,0.0575,0.095
2376,1.0,0.0,1.0,0.55,0.45,0.15,1.0145,0.407,0.2015,0.2875
2378,1.0,1.0,0.0,0.615,0.475,0.155,1.004,0.4475,0.193,0.2895
2379,1.0,0.0,1.0,0.33,0.255,0.095,0.1875,0.0735,0.045,0.06
2381,1.0,0.0,0.0,0.37,0.29,0.08,0.2545,0.108,0.0565,0.07
2383,1.0,1.0,0.0,0.595,0.465,0.15,1.1005,0.5415,0.166,0.265
2386,1.0,1.0,0.0,0.745,0.57,0.215,2.25,1.1565,0.446,0.5579999999999999
2387,1.0,0.0,0.0,0.375,0.275,0.1,0.2325,0.1165,0.042,0.065
2388,1.0,0.0,0.0,0.62,0.47,0.14,0.8565,0.3595,0.16,0.295
2389,1.0,1.0,0.0,0.72,0.59,0.205,1.7495,0.7755,0.4225,0.48
2391,1.0,1.0,0.0,0.53,0.44,0.135,0.7835,0.313,0.1715,0.2185
2393,1.0,0.0,0.0,0.51,0.395,0.155,0.5395,0.2465,0.1085,0.16699999999999998
2394,1.0,0.0,1.0,0.6,0.48,0.175,1.229,0.4125,0.2735,0.415
2397,1.0,0.0,0.0,0.395,0.295,0.09,0.3025,0.14300000000000002,0.0665,0.0765
2398,1.0,0.0,0.0,0.595,0.43,0.165,0.9845,0.4525,0.207,0.2725
2401,1.0,0.0,0.0,0.335,0.25,0.08,0.1695,0.0695,0.044,0.0495
2404,1.0,1.0,0.0,0.595,0.435,0.15,0.9,0.4175,0.17,0.265
2405,1.0,0.0,0.0,0.225,0.17,0.05,0.0515,0.019,0.012,0.017
2408,1.0,0.0,0.0,0.485,0.37,0.14,0.5065,0.2425,0.08800000000000001,0.1465
2409,1.0,1.0,0.0,0.585,0.455,0.165,0.998,0.345,0.2495,0.315
2410,1.0,0.0,0.0,0.335,0.245,0.09,0.1665,0.0595,0.04,0.06
2411,1.0,0.0,1.0,0.6,0.48,0.09,1.05,0.457,0.2685,0.28
2416,1.0,0.0,0.0,0.475,0.365,0.115,0.459,0.2175,0.093,0.1165
2417,1.0,0.0,1.0,0.685,0.52,0.15,1.3430000000000002,0.4635,0.292,0.4
2419,1.0,1.0,0.0,0.655,0.52,0.19,1.4545,0.6,0.3865,0.383
2422,1.0,0.0,0.0,0.165,0.12,0.05,0.021,0.0075,0.0045,0.014
2425,1.0,1.0,0.0,0.675,0.525,0.17,1.711,0.8365,0.35200000000000004,0.475
2426,1.0,0.0,1.0,0.585,0.46,0.185,0.922,0.3635,0.213,0.285
2428,1.0,0.0,1.0,0.62,0.51,0.175,1.2815,0.5715,0.2385,0.39
2430,1.0,1.0,0.0,0.52,0.41,0.16,0.7120000000000001,0.2845,0.153,0.225
2431,1.0,0.0,1.0,0.53,0.425,0.13,0.7020000000000001,0.2975,0.1395,0.22
2435,1.0,1.0,0.0,0.47,0.35,0.115,0.487,0.1955,0.127,0.155
2436,1.0,1.0,0.0,0.56,0.455,0.16,0.967,0.4525,0.207,0.274
2440,1.0,0.0,0.0,0.435,0.325,0.1,0.342,0.1335,0.0835,0.105
2445,1.0,0.0,0.0,0.36,0.26,0.08,0.1795,0.07400000000000001,0.0315,0.06
2446,1.0,0.0,0.0,0.4,0.3,0.11,0.2985,0.1375,0.071,0.075
2448,1.0,0.0,0.0,0.34,0.26,0.085,0.1885,0.0815,0.0335,0.06
2449,1.0,1.0,0.0,0.65,0.525,0.165,1.238,0.647,0.2485,0.3005
2450,1.0,0.0,1.0,0.3,0.24,0.09,0.161,0.0725,0.039,0.05
2452,1.0,1.0,0.0,0.68,0.55,0.19,1.807,0.8225,0.3655,0.515
2454,1.0,1.0,0.0,0.575,0.45,0.16,0.9775,0.3135,0.231,0.33
2456,1.0,1.0,0.0,0.65,0.59,0.22,1.662,0.77,0.378,0.435
2457,1.0,0.0,1.0,0.54,0.42,0.19,0.6855,0.293,0.163,0.38
2459,1.0,0.0,0.0,0.345,0.255,0.085,0.2005,0.105,0.037000000000000005,0.05
2460,1.0,1.0,0.0,0.505,0.39,0.115,0.66,0.3045,0.1555,0.175
2461,1.0,0.0,0.0,0.35,0.265,0.095,0.199,0.073,0.049,0.06
2464,1.0,0.0,1.0,0.61,0.475,0.175,1.024,0.409,0.261,0.322
2465,1.0,1.0,0.0,0.55,0.435,0.14,0.745,0.34700000000000003,0.174,0.2265
2466,1.0,0.0,0.0,0.38,0.29,0.085,0.2285,0.08800000000000001,0.0465,0.075
2467,1.0,0.0,0.0,0.525,0.38,0.135,0.615,0.261,0.159,0.175
2468,1.0,0.0,1.0,0.635,0.49,0.175,1.375,0.623,0.2705,0.395
2470,1.0,0.0,0.0,0.405,0.3,0.09,0.269,0.103,0.067,0.11
2471,1.0,0.0,1.0,0.63,0.48,0.15,1.1785,0.5185,0.248,0.3235
2474,1.0,0.0,0.0,0.625,0.485,0.15,1.044,0.438,0.2865,0.278
2475,1.0,1.0,0.0,0.46,0.355,0.13,0.517,0.2205,0.114,0.165
2480,1.0,0.0,0.0,0.39,0.29,0.1,0.2225,0.095,0.0465,0.073
2483,1.0,0.0,0.0,0.435,0.345,0.115,0.418,0.222,0.0735,0.106
2485,1.0,0.0,0.0,0.245,0.19,0.06,0.086,0.042,0.014,0.025
2489,1.0,1.0,0.0,0.57,0.465,0.155,0.9685,0.446,0.261,0.255
2492,1.0,0.0,0.0,0.57,0.45,0.135,0.794,0.3815,0.1415,0.245
2493,1.0,0.0,1.0,0.56,0.44,0.13,0.8255,0.2425,0.202,0.285
2496,1.0,0.0,0.0,0.45,0.365,0.125,0.462,0.2135,0.0985,0.1315
2497,1.0,0.0,1.0,0.46,0.375,0.13,0.5735,0.2505,0.119,0.195
2498,1.0,1.0,0.0,0.46,0.35,0.115,0.46,0.2025,0.1115,0.1165
2499,1.0,0.0,0.0,0.36,0.27,0.09,0.219,0.097,0.0405,0.065
2501,1.0,1.0,0.0,0.61,0.485,0.165,1.087,0.4255,0.232,0.38
2502,1.0,0.0,0.0,0.5,0.4,0.12,0.616,0.261,0.14300000000000002,0.1935
2504,1.0,0.0,1.0,0.505,0.4,0.15,0.775,0.3445,0.157,0.185
2507,1.0,1.0,0.0,0.57,0.435,0.14,0.8585,0.3905,0.196,0.2295
2512,1.0,1.0,0.0,0.605,0.485,0.16,1.0565,0.37,0.2355,0.355
2513,1.0,0.0,0.0,0.305,0.225,0.09,0.1465,0.063,0.034,0.0415
2514,1.0,1.0,0.0,0.56,0.445,0.18,0.903,0.3575,0.2045,0.295
2516,1.0,0.0,1.0,0.575,0.47,0.185,0.985,0.3745,0.2175,0.355
2519,1.0,1.0,0.0,0.605,0.48,0.15,1.079,0.4505,0.2835,0.293
2520,1.0,0.0,0.0,0.255,0.185,0.06,0.08800000000000001,0.0365,0.021,0.023
2521,1.0,0.0,1.0,0.59,0.47,0.15,0.9955,0.481,0.232,0.24
2522,1.0,0.0,0.0,0.585,0.46,0.14,0.7635,0.326,0.153,0.265
2524,1.0,0.0,0.0,0.475,0.375,0.115,0.5205,0.233,0.119,0.1455
2530,1.0,1.0,0.0,0.58,0.46,0.15,1.1155,0.5575,0.2255,0.29
2531,1.0,1.0,0.0,0.46,0.365,0.125,0.4785,0.206,0.1045,0.141
2533,1.0,0.0,1.0,0.685,0.55,0.19,1.885,0.89,0.41,0.4895
2538,1.0,1.0,0.0,0.66,0.505,0.185,1.528,0.69,0.3025,0.441
2541,1.0,1.0,0.0,0.54,0.385,0.14,0.7655,0.3265,0.116,0.2365
2544,1.0,1.0,0.0,0.55,0.44,0.135,0.8435,0.434,0.1995,0.185
2546,1.0,0.0,0.0,0.5,0.385,0.12,0.516,0.197,0.1305,0.165
2547,1.0,0.0,0.0,0.44,0.34,0.12,0.4995,0.2965,0.0945,0.1185
2554,1.0,0.0,1.0,0.585,0.465,0.16,0.9555,0.4595,0.236,0.265
2555,1.0,1.0,0.0,0.675,0.54,0.21,1.5930000000000002,0.6859999999999999,0.318,0.45
2556,1.0,0.0,1.0,0.475,0.355,0.12,0.48,0.234,0.1015,0.135
2568,1.0,1.0,0.0,0.72,0.525,0.18,1.445,0.631,0.3215,0.435
2569,1.0,0.0,0.0,0.3,0.225,0.075,0.1345,0.057,0.028,0.044
2570,1.0,0.0,0.0,0.575,0.43,0.13,0.7425,0.2895,0.2005,0.22
2571,1.0,0.0,0.0,0.41,0.335,0.11,0.33,0.157,0.0705,0.17
2572,1.0,0.0,0.0,0.405,0.3,0.12,0.324,0.1265,0.07,0.11
2575,1.0,0.0,1.0,0.61,0.48,0.165,1.2435,0.5575,0.2675,0.3720000000000001
2576,1.0,0.0,0.0,0.545,0.43,0.14,0.772,0.289,0.19,0.2615
2577,1.0,0.0,1.0,0.61,0.49,0.16,1.112,0.465,0.228,0.341
2578,1.0,0.0,1.0,0.485,0.37,0.13,0.526,0.2485,0.105,0.1555
2579,1.0,0.0,0.0,0.18,0.125,0.035,0.0265,0.0095,0.0055,0.0085
2581,1.0,0.0,0.0,0.52,0.38,0.13,0.5345,0.2375,0.122,0.1535
2584,1.0,1.0,0.0,0.715,0.565,0.18,1.79,0.8440000000000001,0.3535,0.5385
2585,1.0,0.0,1.0,0.32,0.24,0.085,0.17,0.0655,0.047,0.049
2587,1.0,0.0,0.0,0.405,0.31,0.065,0.3205,0.1575,0.066,0.08800000000000001
2588,1.0,0.0,0.0,0.435,0.355,0.125,0.4075,0.1535,0.07400000000000001,0.165
2590,1.0,1.0,0.0,0.455,0.35,0.14,0.5725,0.1965,0.1325,0.175
2591,1.0,1.0,0.0,0.68,0.52,0.185,1.541,0.5985,0.395,0.4575
2595,1.0,0.0,1.0,0.6,0.51,0.185,1.285,0.6095,0.2745,0.315
