,Constant,len,dia,hei,w_wei,s_wei,v_wei,sh_wei,y_pred,y_act
3205,1.0,0.455,0.355,0.105,0.3720000000000001,0.138,0.0765,0.135,9.347023105402517,9
3209,1.0,0.64,0.495,0.17,1.139,0.5395,0.282,0.285,9.78229568869882,10
3211,1.0,0.495,0.395,0.125,0.5415,0.2375,0.1345,0.155,9.148853218543314,9
3214,1.0,0.395,0.3,0.12,0.2995,0.1265,0.068,0.0895,8.075405701870634,8
3218,1.0,0.7,0.525,0.19,1.6465,0.8545,0.307,0.3995,9.400284642088472,9
3219,1.0,0.55,0.415,0.135,0.7635,0.318,0.21,0.2,9.473209490248294,9
3221,1.0,0.42,0.31,0.1,0.2805,0.1125,0.0615,0.0925,8.152928965031018,8
3228,1.0,0.64,0.525,0.215,1.779,0.4535,0.2855,0.55,21.11493429843943,22
3231,1.0,0.595,0.465,0.15,1.0255,0.412,0.2745,0.289,10.930063902196936,11
3233,1.0,0.65,0.51,0.155,1.189,0.483,0.278,0.3645,12.256739444996,13
3235,1.0,0.6,0.46,0.155,0.6655,0.285,0.149,0.269,11.261712736661876,11
3238,1.0,0.55,0.435,0.17,0.884,0.2875,0.1645,0.28,13.181096029678057,14
3239,1.0,0.395,0.295,0.1,0.293,0.14,0.062,0.08199999999999999,7.439145724064776,7
3242,1.0,0.5,0.385,0.13,0.768,0.2625,0.095,0.27,12.221101791253284,13
3245,1.0,0.5,0.4,0.15,0.8085,0.273,0.112,0.295,12.866754965646244,13
3248,1.0,0.685,0.565,0.175,1.638,0.7775,0.375,0.438,10.9756087980629,11
3249,1.0,0.605,0.495,0.19,1.4369999999999998,0.469,0.2655,0.41,15.780637879760253,15
3254,1.0,0.615,0.47,0.16,1.0175,0.473,0.2395,0.28,10.010377563657768,10
3257,1.0,0.595,0.465,0.175,1.115,0.4015,0.254,0.39,13.447053789907585,13
3264,1.0,0.585,0.455,0.17,0.9945,0.4255,0.263,0.2845,10.52834088863585,11
3273,1.0,0.44,0.32,0.095,0.3275,0.1495,0.059,0.1,7.973722123577817,8
3275,1.0,0.61,0.465,0.16,1.0725,0.4835,0.2515,0.28,10.132934569555097,10
3276,1.0,0.59,0.475,0.14,0.977,0.4625,0.2025,0.275,10.106722513213674,10
3277,1.0,0.54,0.475,0.155,0.928,0.394,0.194,0.26,11.293517338834413,11
3278,1.0,0.39,0.285,0.1,0.281,0.1275,0.062,0.077,7.408145288431529,7
3282,1.0,0.63,0.475,0.15,1.172,0.536,0.254,0.316,10.292857996919766,11
3285,1.0,0.555,0.43,0.135,0.812,0.4055,0.163,0.2215,9.026442060502497,9
3296,1.0,0.62,0.465,0.19,1.3415,0.5705,0.3175,0.355,11.192036941924158,11
3297,1.0,0.715,0.525,0.185,1.56,0.6655,0.383,0.405,11.648910822967727,11
3306,1.0,0.62,0.46,0.16,0.9505,0.4915,0.2,0.228,8.773625294834527,9
3308,1.0,0.49,0.395,0.12,0.674,0.3325,0.1235,0.185,8.799715069027021,9
3318,1.0,0.565,0.445,0.14,0.836,0.406,0.1605,0.2245,9.547889764329891,9
3319,1.0,0.645,0.48,0.15,1.192,0.6055,0.2595,0.285,8.721939966211256,9
3322,1.0,0.5,0.4,0.165,0.825,0.254,0.205,0.285,12.473881612723286,13
3324,1.0,0.46,0.34,0.135,0.495,0.1655,0.117,0.185,10.083668698190339,10
3330,1.0,0.67,0.52,0.19,1.6385,0.8115,0.369,0.391,9.459902400239068,9
3331,1.0,0.62,0.485,0.155,1.0490000000000002,0.462,0.231,0.25,10.509405526084876,10
3337,1.0,0.62,0.47,0.155,0.966,0.447,0.171,0.284,10.778919529409436,11
3342,1.0,0.175,0.13,0.055,0.0315,0.0105,0.0065,0.0125,5.250081098761153,5
3347,1.0,0.665,0.54,0.195,1.764,0.8505,0.3615,0.47,11.02065916265674,11
3348,1.0,0.43,0.315,0.115,0.384,0.1885,0.0715,0.11,7.828170274991122,8
3349,1.0,0.62,0.495,0.195,1.5145,0.579,0.34600000000000003,0.5195,14.3774090075725,15
3350,1.0,0.5,0.395,0.14,0.6215,0.2925,0.1205,0.195,9.44761717924024,9
3356,1.0,0.53,0.395,0.115,0.5685,0.249,0.1375,0.161,9.006967809405186,9
3358,1.0,0.645,0.5,0.16,1.2465,0.5475,0.327,0.3,10.253988857533782,10
3375,1.0,0.63,0.505,0.165,1.065,0.4595,0.21600000000000005,0.315,11.850667698187731,12
3390,1.0,0.635,0.495,0.17,1.3695,0.657,0.3055,0.365,10.05019908235885,10
3392,1.0,0.35,0.26,0.09,0.1765,0.07200000000000001,0.0355,0.0575,7.294381412502108,7
3393,1.0,0.72,0.585,0.22,1.914,0.9155,0.448,0.479,11.03298167867869,11
3395,1.0,0.42,0.32,0.115,0.409,0.2055,0.0935,0.105,7.519741153866013,8
3396,1.0,0.31,0.235,0.075,0.1515,0.056,0.0315,0.05,6.934563495392963,7
3398,1.0,0.365,0.265,0.085,0.213,0.0945,0.049,0.06,7.035601623914867,7
3413,1.0,0.535,0.39,0.125,0.599,0.2595,0.149,0.16899999999999998,9.057217728561128,9
3418,1.0,0.505,0.365,0.115,0.521,0.25,0.096,0.15,8.51053328635727,8
3420,1.0,0.6,0.45,0.195,1.34,0.617,0.3255,0.3605,10.052904665963212,10
3421,1.0,0.33,0.25,0.095,0.2085,0.102,0.0395,0.052000000000000005,6.838907495203156,7
3427,1.0,0.58,0.46,0.155,1.4395,0.6715,0.273,0.2955,9.605599519858078,10
3432,1.0,0.5,0.385,0.12,0.56,0.2835,0.103,0.135,8.319545542070092,8
3434,1.0,0.505,0.39,0.13,0.674,0.3165,0.141,0.1785,8.88713268213222,9
3458,1.0,0.24,0.185,0.07,0.0715,0.026,0.018000000000000002,0.025,6.098250460280682,6
3461,1.0,0.595,0.45,0.14,0.838,0.3965,0.194,0.217,9.333587360445396,10
3462,1.0,0.77,0.62,0.195,2.5155,1.1155,0.6415,0.642,12.176262986073466,12
3464,1.0,0.7,0.525,0.175,1.7585,0.8745,0.3615,0.47,9.959002035077885,10
3466,1.0,0.705,0.545,0.17,1.58,0.6435,0.4565,0.265,10.34610358714006,11
3471,1.0,0.635,0.49,0.175,1.375,0.623,0.2705,0.395,11.460547796075938,11
3478,1.0,0.175,0.125,0.05,0.0235,0.008,0.0035,0.008,5.091462140724488,5
3479,1.0,0.335,0.25,0.075,0.1825,0.0705,0.044,0.055,6.997270216819251,7
3480,1.0,0.355,0.265,0.09,0.168,0.05,0.041,0.063,7.722699034270228,8
3485,1.0,0.665,0.52,0.165,1.6885,0.7295,0.407,0.4265,11.314115470775706,11
3488,1.0,0.545,0.415,0.15,0.7335,0.2795,0.163,0.2185,10.848636143635105,11
3495,1.0,0.335,0.245,0.09,0.2015,0.096,0.0405,0.048,6.712965012205599,7
3496,1.0,0.62,0.5,0.15,1.293,0.596,0.3135,0.354,10.28343919778749,10
3498,1.0,0.505,0.4,0.155,0.8415,0.2715,0.1775,0.285,12.450100683177556,12
3499,1.0,0.585,0.465,0.17,0.9915,0.3865,0.224,0.265,11.705360895446416,12
3500,1.0,0.72,0.565,0.145,1.187,0.691,0.1945,0.2685,8.424254732944318,8
3502,1.0,0.505,0.385,0.105,0.5525,0.239,0.1245,0.1555,8.958880913618064,9
3506,1.0,0.375,0.28,0.08,0.2165,0.0935,0.0925,0.07,6.841022772860026,7
3507,1.0,0.635,0.485,0.19,1.3765,0.634,0.2885,0.406,11.240373078138838,11
3512,1.0,0.28,0.215,0.07,0.124,0.063,0.0215,0.03,6.1758226279899775,6
3516,1.0,0.61,0.48,0.165,1.097,0.4215,0.264,0.335,12.306138572384663,13
3519,1.0,0.46,0.355,0.13,0.517,0.2205,0.114,0.165,9.151084161198876,9
3522,1.0,0.56,0.435,0.18,0.889,0.36,0.204,0.25,11.08638566394304,11
3525,1.0,0.515,0.4,0.135,0.636,0.3055,0.1215,0.1855,9.20068626971964,9
3529,1.0,0.36,0.28,0.09,0.2255,0.0885,0.04,0.09,7.935489917470996,8
3534,1.0,0.515,0.395,0.12,0.6459999999999999,0.285,0.1365,0.172,9.204882838287114,9
3541,1.0,0.415,0.315,0.1,0.3645,0.1765,0.0795,0.095,7.534769759723293,8
3542,1.0,0.605,0.475,0.155,1.161,0.5720000000000001,0.2455,0.275,9.255967758647923,9
3545,1.0,0.58,0.45,0.15,0.927,0.276,0.1815,0.36,14.320820438455439,14
3553,1.0,0.395,0.295,0.095,0.2725,0.115,0.0625,0.085,7.731974968766896,8
3558,1.0,0.63,0.495,0.165,1.3075,0.599,0.284,0.315,10.394483253040663,11
3568,1.0,0.54,0.385,0.14,0.7655,0.3265,0.116,0.2365,10.33610061926862,10
3572,1.0,0.605,0.47,0.16,1.1735,0.4975,0.2405,0.345,11.62273418036707,12
3576,1.0,0.455,0.335,0.105,0.4055,0.175,0.092,0.1185,8.292113169468706,8
3577,1.0,0.62,0.485,0.145,1.003,0.4655,0.2195,0.28,10.284815023901043,11
3578,1.0,0.66,0.495,0.21,1.548,0.7240000000000001,0.3525,0.3925,10.494756335588574,10
3581,1.0,0.6,0.455,0.145,0.8895,0.419,0.1715,0.269,10.203087739172005,10
3586,1.0,0.485,0.365,0.09,0.6509999999999999,0.3165,0.132,0.18,8.034939748035928,8
3588,1.0,0.51,0.39,0.125,0.597,0.293,0.1265,0.1555,8.513647250840382,8
3592,1.0,0.685,0.52,0.165,1.519,0.6990000000000001,0.3685,0.4,10.44159231270137,10
3593,1.0,0.635,0.525,0.18,1.3695,0.634,0.318,0.363,10.908152592849465,11
3594,1.0,0.47,0.36,0.135,0.501,0.1665,0.115,0.165,10.218532846617627,10
3600,1.0,0.575,0.455,0.155,1.013,0.4685,0.2085,0.295,10.362273655635166,11
3602,1.0,0.62,0.505,0.16,1.3725,0.6285,0.275,0.3685,11.109618912821333,11
3607,1.0,0.47,0.375,0.12,0.6015,0.2765,0.1455,0.135,8.327463678412172,8
3612,1.0,0.665,0.535,0.195,1.606,0.5755,0.388,0.48,14.978317679819586,14
3615,1.0,0.53,0.4,0.125,0.7575,0.398,0.151,0.175,7.880182700918183,8
3619,1.0,0.67,0.53,0.225,1.5615,0.63,0.487,0.3725,11.568018099629326,11
3622,1.0,0.605,0.47,0.14,0.939,0.3385,0.201,0.32,12.663629615654312,13
3627,1.0,0.655,0.51,0.16,1.092,0.396,0.2825,0.37,13.182108133383935,14
3629,1.0,0.475,0.355,0.1,0.5035,0.2535,0.091,0.14,7.9926843480637775,8
3631,1.0,0.45,0.36,0.105,0.4715,0.2035,0.0935,0.149,8.965078012542154,9
3637,1.0,0.645,0.5,0.175,1.3385,0.633,0.299,0.349,10.278219397765499,11
3638,1.0,0.545,0.41,0.14,0.7405,0.3565,0.1775,0.203,8.822560188865957,9
3645,1.0,0.52,0.41,0.115,0.77,0.263,0.157,0.26,11.603670139892376,11
3648,1.0,0.625,0.485,0.175,1.3745,0.7335,0.2715,0.332,8.499706747288633,9
3649,1.0,0.39,0.3,0.105,0.259,0.0955,0.038,0.085,8.468205362526195,8
3651,1.0,0.485,0.36,0.12,0.5155,0.2465,0.1025,0.147,8.459078601070342,8
3652,1.0,0.425,0.31,0.095,0.3505,0.1645,0.071,0.1,7.642936776717184,8
3653,1.0,0.705,0.535,0.18,1.685,0.693,0.42,0.4045,11.984497002767032,12
3656,1.0,0.63,0.465,0.15,1.027,0.537,0.188,0.17600000000000002,8.154756733388073,8
3661,1.0,0.54,0.425,0.13,0.8155,0.3675,0.1365,0.246,10.282016970243566,11
3664,1.0,0.545,0.43,0.14,0.8320000000000001,0.4355,0.17,0.201,8.402150714530608,9
3667,1.0,0.58,0.45,0.145,1.0025,0.547,0.1975,0.2295,7.941963340323861,8
3668,1.0,0.515,0.405,0.13,0.722,0.32,0.131,0.21,9.870157820521467,10
3673,1.0,0.575,0.46,0.19,0.994,0.392,0.2425,0.34,12.271964761153214,13
3676,1.0,0.58,0.46,0.15,1.0490000000000002,0.5205,0.1935,0.305,9.884957983436633,10
3677,1.0,0.485,0.37,0.115,0.457,0.1885,0.0965,0.15,9.286921282283668,9
3679,1.0,0.585,0.465,0.155,0.9145,0.4555,0.1965,0.235,9.375253361842583,9
3682,1.0,0.545,0.435,0.15,0.6855,0.2905,0.145,0.225,10.692471485011783,10
3683,1.0,0.635,0.495,0.015,1.1565,0.5115,0.308,0.2885,8.619713194413432,9
3684,1.0,0.58,0.45,0.14,0.9615,0.486,0.1815,0.253,9.160387004352764,9
3692,1.0,0.485,0.4,0.135,0.6629999999999999,0.313,0.13699999999999998,0.2,9.33571425827013,10
3699,1.0,0.255,0.19,0.05,0.083,0.0295,0.0215,0.027000000000000003,5.937695764312297,6
3701,1.0,0.555,0.455,0.18,0.958,0.29600000000000004,0.195,0.39,14.782092904106964,14
3707,1.0,0.355,0.255,0.08,0.187,0.078,0.0505,0.058,6.9207143228405466,7
3709,1.0,0.72,0.545,0.195,1.7475,0.8215,0.383,0.4705,11.185639092929236,11
3717,1.0,0.465,0.37,0.12,0.4365,0.188,0.0815,0.147,9.333679120691617,9
3718,1.0,0.62,0.48,0.15,1.1015,0.4965,0.243,0.305,10.547877702734107,10
3720,1.0,0.65,0.495,0.16,1.2075,0.55,0.2695,0.32,10.557393798676921,10
3726,1.0,0.515,0.36,0.125,0.4725,0.1815,0.125,0.138,9.060933975089924,9
3745,1.0,0.535,0.435,0.15,0.7170000000000001,0.3475,0.1445,0.194,9.54548963023338,9
3748,1.0,0.57,0.44,0.13,0.7665,0.34700000000000003,0.1785,0.202,9.513931228048717,10
3757,1.0,0.58,0.445,0.15,0.9525,0.4315,0.1945,0.287,10.42353409182068,11
3758,1.0,0.53,0.41,0.125,0.769,0.34600000000000003,0.173,0.215,9.350207071412784,9
