,Constant,female,male,len,dia,hei,w_wei,s_wei,v_wei,sh_wei
2904,1.0,0.0,1.0,0.665,0.525,0.165,1.338,0.5515,0.3575,0.35
2909,1.0,0.0,1.0,0.675,0.525,0.16,1.2835,0.5720000000000001,0.2755,0.3545
2911,1.0,1.0,0.0,0.54,0.44,0.135,0.959,0.2385,0.221,0.3
2914,1.0,0.0,0.0,0.55,0.445,0.125,0.672,0.28800000000000003,0.1365,0.21
2917,1.0,0.0,0.0,0.465,0.375,0.12,0.471,0.222,0.119,0.14
2919,1.0,1.0,0.0,0.445,0.355,0.15,0.485,0.181,0.125,0.155
2922,1.0,0.0,0.0,0.19,0.13,0.03,0.0295,0.0155,0.015,0.01
2923,1.0,0.0,0.0,0.54,0.415,0.155,0.7020000000000001,0.322,0.16699999999999998,0.19
2925,1.0,1.0,0.0,0.53,0.415,0.115,0.5915,0.233,0.1585,0.18
2932,1.0,0.0,0.0,0.475,0.365,0.115,0.499,0.232,0.0885,0.156
2936,1.0,0.0,1.0,0.545,0.42,0.14,0.7505,0.2475,0.13,0.255
2937,1.0,0.0,1.0,0.59,0.45,0.12,0.7485,0.3345,0.1315,0.22
2943,1.0,0.0,0.0,0.375,0.28,0.08,0.2025,0.0825,0.048,0.065
2949,1.0,1.0,0.0,0.58,0.475,0.165,1.0385,0.414,0.26,0.305
2951,1.0,0.0,0.0,0.35,0.26,0.085,0.174,0.0705,0.0345,0.06
2970,1.0,1.0,0.0,0.675,0.535,0.16,1.41,0.5920000000000001,0.3175,0.42
2971,1.0,0.0,0.0,0.32,0.25,0.08,0.1565,0.057,0.034,0.06
2973,1.0,1.0,0.0,0.6,0.47,0.135,0.97,0.4655,0.1955,0.264
2974,1.0,1.0,0.0,0.71,0.57,0.195,1.9805,0.9925,0.4925,0.48
2976,1.0,1.0,0.0,0.52,0.405,0.125,0.6435,0.2415,0.1735,0.21
2978,1.0,0.0,0.0,0.52,0.415,0.16,0.595,0.2105,0.142,0.26
2981,1.0,0.0,1.0,0.695,0.56,0.19,1.494,0.588,0.3425,0.485
2983,1.0,1.0,0.0,0.415,0.305,0.105,0.3605,0.12,0.08199999999999999,0.1
2987,1.0,0.0,0.0,0.46,0.35,0.105,0.3705,0.1575,0.077,0.114
2988,1.0,0.0,1.0,0.545,0.41,0.14,0.625,0.223,0.16,0.235
2989,1.0,0.0,0.0,0.52,0.41,0.14,0.5995,0.242,0.1375,0.182
3001,1.0,0.0,0.0,0.515,0.4,0.12,0.659,0.2705,0.179,0.17
3009,1.0,1.0,0.0,0.575,0.42,0.19,1.764,0.914,0.377,0.4095
3012,1.0,1.0,0.0,0.51,0.4,0.13,0.5735,0.219,0.1365,0.195
3019,1.0,1.0,0.0,0.535,0.425,0.155,0.7765,0.302,0.1565,0.25
3023,1.0,1.0,0.0,0.595,0.44,0.135,0.964,0.5005,0.1715,0.2575
3035,1.0,1.0,0.0,0.58,0.455,0.16,0.9215,0.312,0.196,0.3
3040,1.0,0.0,1.0,0.525,0.395,0.165,0.782,0.285,0.1405,0.285
3041,1.0,0.0,0.0,0.37,0.28,0.09,0.233,0.0905,0.0545,0.07
3043,1.0,0.0,0.0,0.4,0.3,0.11,0.315,0.109,0.067,0.12
3044,1.0,0.0,1.0,0.6,0.465,0.155,1.0165,0.512,0.2465,0.225
3045,1.0,1.0,0.0,0.71,0.5,0.15,1.3165,0.6835,0.2815,0.28
3048,1.0,0.0,1.0,0.415,0.32,0.1,0.3005,0.1215,0.0575,0.104
3051,1.0,0.0,0.0,0.605,0.47,0.14,0.939,0.3385,0.201,0.32
3052,1.0,0.0,1.0,0.55,0.435,0.16,0.906,0.342,0.219,0.295
3057,1.0,0.0,1.0,0.47,0.375,0.13,0.5795,0.2145,0.16399999999999998,0.195
3061,1.0,1.0,0.0,0.345,0.26,0.09,0.207,0.0775,0.0435,0.0765
3065,1.0,0.0,0.0,0.315,0.245,0.085,0.1435,0.053,0.0475,0.05
3066,1.0,0.0,1.0,0.735,0.57,0.21,2.2355,1.1705,0.463,0.5315
3069,1.0,1.0,0.0,0.595,0.45,0.165,1.081,0.49,0.2525,0.279
3073,1.0,0.0,0.0,0.46,0.355,0.14,0.4935,0.21600000000000005,0.133,0.115
3075,1.0,0.0,1.0,0.415,0.315,0.115,0.3895,0.2015,0.065,0.103
3076,1.0,0.0,1.0,0.455,0.355,0.135,0.4745,0.1865,0.0935,0.168
3086,1.0,1.0,0.0,0.58,0.46,0.12,0.9935,0.4625,0.2385,0.28
3089,1.0,0.0,0.0,0.515,0.42,0.135,0.711,0.337,0.14400000000000002,0.205
3090,1.0,0.0,1.0,0.33,0.245,0.085,0.171,0.0655,0.0365,0.055
3091,1.0,0.0,1.0,0.45,0.32,0.1,0.381,0.1705,0.075,0.115
3092,1.0,1.0,0.0,0.58,0.44,0.125,0.7855,0.363,0.1955,0.195
3099,1.0,1.0,0.0,0.505,0.425,0.14,0.85,0.275,0.1625,0.285
3103,1.0,0.0,1.0,0.4,0.305,0.085,0.297,0.108,0.0705,0.1
3110,1.0,0.0,0.0,0.31,0.235,0.075,0.1515,0.056,0.0315,0.05
3112,1.0,0.0,0.0,0.56,0.445,0.155,0.8735,0.3005,0.209,0.275
3114,1.0,1.0,0.0,0.635,0.505,0.17,1.415,0.605,0.297,0.365
3117,1.0,0.0,1.0,0.715,0.55,0.19,2.0045,1.0465,0.407,0.5075
3119,1.0,0.0,0.0,0.25,0.19,0.06,0.0765,0.036000000000000004,0.0115,0.0245
3120,1.0,0.0,0.0,0.355,0.255,0.08,0.187,0.078,0.0505,0.058
3121,1.0,0.0,1.0,0.54,0.435,0.18,0.996,0.3835,0.226,0.325
3130,1.0,0.0,0.0,0.295,0.225,0.08,0.124,0.0485,0.032,0.04
3131,1.0,1.0,0.0,0.425,0.345,0.11,0.3665,0.125,0.081,0.117
3134,1.0,0.0,1.0,0.58,0.46,0.13,0.921,0.35700000000000004,0.181,0.29
3135,1.0,0.0,1.0,0.62,0.5,0.18,1.3915,0.726,0.2795,0.332
3146,1.0,0.0,1.0,0.505,0.4,0.13,0.764,0.3035,0.189,0.2175
3148,1.0,1.0,0.0,0.53,0.415,0.15,0.7775,0.237,0.1415,0.33
3158,1.0,0.0,1.0,0.355,0.29,0.09,0.3275,0.134,0.086,0.09
3160,1.0,0.0,1.0,0.48,0.395,0.15,0.6815,0.2145,0.1405,0.2495
3162,1.0,1.0,0.0,0.585,0.45,0.17,0.8685,0.3325,0.1635,0.27
3164,1.0,0.0,0.0,0.62,0.485,0.17,1.208,0.4805,0.3045,0.33
3167,1.0,1.0,0.0,0.635,0.535,0.19,1.242,0.5760000000000001,0.2475,0.39
3171,1.0,0.0,0.0,0.355,0.26,0.09,0.1925,0.077,0.038,0.065
3173,1.0,0.0,0.0,0.575,0.425,0.135,0.7965,0.364,0.196,0.239
3177,1.0,1.0,0.0,0.625,0.48,0.155,1.2035,0.5865,0.239,0.3185
3182,1.0,0.0,1.0,0.55,0.42,0.16,1.3405,0.6325,0.311,0.344
3187,1.0,1.0,0.0,0.645,0.49,0.215,1.406,0.4265,0.2285,0.51
3191,1.0,0.0,1.0,0.48,0.38,0.13,0.6175,0.3,0.142,0.175
3200,1.0,1.0,0.0,0.645,0.55,0.175,1.2915,0.57,0.3045,0.33
3206,1.0,0.0,0.0,0.37,0.28,0.095,0.2865,0.1505,0.069,0.0795
3208,1.0,1.0,0.0,0.585,0.45,0.16,1.077,0.4995,0.2875,0.25
3214,1.0,1.0,0.0,0.485,0.395,0.16,0.66,0.2475,0.128,0.235
3217,1.0,0.0,0.0,0.38,0.275,0.095,0.1375,0.086,0.0585,0.0605
3222,1.0,1.0,0.0,0.395,0.295,0.095,0.2245,0.078,0.054000000000000006,0.08
3223,1.0,1.0,0.0,0.61,0.495,0.19,1.213,0.464,0.306,0.365
3224,1.0,0.0,0.0,0.405,0.31,0.11,0.91,0.416,0.2075,0.0995
3228,1.0,0.0,1.0,0.46,0.35,0.12,0.515,0.224,0.108,0.1565
3232,1.0,0.0,1.0,0.32,0.245,0.075,0.1555,0.0585,0.038,0.049
3233,1.0,0.0,1.0,0.505,0.385,0.145,0.6775,0.236,0.179,0.2
3234,1.0,1.0,0.0,0.47,0.375,0.125,0.5615,0.252,0.13699999999999998,0.18
3235,1.0,0.0,0.0,0.265,0.2,0.065,0.0975,0.04,0.0205,0.028
3238,1.0,0.0,0.0,0.625,0.465,0.155,0.972,0.404,0.1845,0.35
3240,1.0,0.0,0.0,0.405,0.31,0.09,0.312,0.138,0.06,0.087
3245,1.0,0.0,1.0,0.725,0.505,0.185,1.978,1.026,0.4255,0.4505
3249,1.0,0.0,0.0,0.485,0.38,0.14,0.6729999999999999,0.2175,0.13,0.195
3252,1.0,1.0,0.0,0.625,0.495,0.16,1.234,0.6335,0.192,0.35
3259,1.0,0.0,0.0,0.505,0.405,0.13,0.599,0.2245,0.1175,0.225
3260,1.0,0.0,0.0,0.485,0.37,0.115,0.637,0.38,0.1335,0.128
3266,1.0,0.0,1.0,0.425,0.315,0.125,0.3525,0.1135,0.0565,0.13
3267,1.0,0.0,0.0,0.275,0.2,0.065,0.1035,0.0475,0.0205,0.03
3270,1.0,1.0,0.0,0.595,0.45,0.15,1.114,0.5865,0.2205,0.25
3271,1.0,0.0,0.0,0.335,0.24,0.095,0.17,0.062,0.039,0.055
3279,1.0,0.0,0.0,0.475,0.365,0.115,0.49,0.223,0.1235,0.1335
3285,1.0,1.0,0.0,0.57,0.445,0.155,1.017,0.5265,0.2025,0.265
3287,1.0,1.0,0.0,0.64,0.485,0.185,1.4195,0.6735,0.3465,0.3255
3288,1.0,0.0,1.0,0.63,0.515,0.165,1.352,0.488,0.349,0.45
3289,1.0,0.0,1.0,0.585,0.45,0.15,1.047,0.4315,0.276,0.315
3300,1.0,1.0,0.0,0.55,0.465,0.15,1.082,0.3575,0.194,0.19
3306,1.0,0.0,1.0,0.565,0.47,0.195,1.142,0.387,0.258,0.35
3308,1.0,1.0,0.0,0.525,0.425,0.145,0.7995,0.3345,0.209,0.24
3314,1.0,0.0,1.0,0.67,0.545,0.2,1.7025,0.833,0.374,0.41
3315,1.0,0.0,1.0,0.53,0.435,0.16,0.883,0.316,0.16399999999999998,0.335
3316,1.0,0.0,1.0,0.5,0.38,0.155,0.5955,0.2135,0.161,0.2
3318,1.0,0.0,1.0,0.585,0.46,0.165,1.1135,0.5825,0.2345,0.274
3321,1.0,0.0,0.0,0.41,0.3,0.09,0.304,0.129,0.071,0.0955
3333,1.0,0.0,0.0,0.385,0.305,0.095,0.252,0.0915,0.055,0.09
3337,1.0,0.0,0.0,0.48,0.355,0.125,0.494,0.2385,0.0835,0.15
3338,1.0,1.0,0.0,0.635,0.505,0.155,1.2895,0.594,0.314,0.345
3342,1.0,0.0,0.0,0.385,0.29,0.085,0.2505,0.112,0.061,0.08
3343,1.0,0.0,0.0,0.455,0.37,0.125,0.433,0.201,0.1265,0.145
3349,1.0,1.0,0.0,0.635,0.5,0.175,1.477,0.684,0.3005,0.39
3350,1.0,1.0,0.0,0.645,0.525,0.19,1.4635,0.6615,0.3435,0.435
3353,1.0,0.0,1.0,0.7,0.53,0.19,1.3185,0.5479999999999999,0.233,0.42
3360,1.0,1.0,0.0,0.47,0.355,0.14,0.433,0.1525,0.095,0.152
3363,1.0,0.0,1.0,0.565,0.435,0.15,0.99,0.5795,0.1825,0.206
3364,1.0,1.0,0.0,0.51,0.4,0.14,0.8145,0.459,0.1965,0.195
3368,1.0,0.0,0.0,0.385,0.28,0.085,0.2175,0.097,0.038,0.067
3370,1.0,0.0,0.0,0.36,0.265,0.075,0.1845,0.083,0.0365,0.055
3372,1.0,0.0,1.0,0.61,0.48,0.14,1.0625,0.516,0.225,0.2915
3377,1.0,0.0,1.0,0.65,0.525,0.205,1.4275,0.69,0.306,0.4355
3380,1.0,1.0,0.0,0.635,0.51,0.175,1.2125,0.5735,0.261,0.36
3381,1.0,1.0,0.0,0.565,0.44,0.155,0.9395,0.4275,0.214,0.27
3387,1.0,1.0,0.0,0.655,0.5,0.14,1.1705,0.5405,0.3175,0.285
3391,1.0,0.0,1.0,0.635,0.5,0.165,1.273,0.6535,0.213,0.365
3392,1.0,1.0,0.0,0.655,0.455,0.17,1.2895,0.5870000000000001,0.3165,0.3415
3394,1.0,0.0,1.0,0.455,0.35,0.12,0.4835,0.1815,0.14400000000000002,0.16
3397,1.0,0.0,1.0,0.41,0.325,0.12,0.3745,0.158,0.081,0.125
3403,1.0,0.0,0.0,0.235,0.17,0.065,0.0625,0.023,0.014,0.022
3407,1.0,0.0,1.0,0.49,0.39,0.135,0.5920000000000001,0.242,0.096,0.1835
3408,1.0,1.0,0.0,0.475,0.375,0.125,0.5785,0.2775,0.085,0.155
3409,1.0,1.0,0.0,0.515,0.415,0.13,0.764,0.276,0.196,0.25
3414,1.0,0.0,1.0,0.6,0.455,0.17,1.1915,0.696,0.2395,0.24
3416,1.0,0.0,0.0,0.58,0.425,0.145,0.83,0.379,0.1605,0.2575
3418,1.0,0.0,0.0,0.215,0.17,0.055,0.0605,0.0205,0.014,0.02
3419,1.0,0.0,1.0,0.665,0.54,0.175,1.347,0.4955,0.254,0.415
3422,1.0,1.0,0.0,0.585,0.42,0.155,0.9845,0.442,0.2155,0.2875
3424,1.0,1.0,0.0,0.37,0.28,0.11,0.2305,0.0945,0.0465,0.075
3425,1.0,0.0,1.0,0.445,0.345,0.14,0.476,0.2055,0.1015,0.1085
3427,1.0,0.0,1.0,0.645,0.485,0.155,1.489,0.5915,0.312,0.38
3428,1.0,0.0,1.0,0.63,0.485,0.175,1.3,0.4335,0.2945,0.46
3430,1.0,0.0,0.0,0.5,0.38,0.135,0.594,0.2945,0.104,0.1565
3436,1.0,1.0,0.0,0.75,0.57,0.21,2.236,1.109,0.5195,0.545
3437,1.0,0.0,1.0,0.655,0.525,0.185,1.259,0.487,0.2215,0.445
3439,1.0,1.0,0.0,0.51,0.38,0.13,0.584,0.224,0.1355,0.185
3442,1.0,1.0,0.0,0.45,0.36,0.125,0.4995,0.2035,0.1,0.17
3446,1.0,0.0,1.0,0.57,0.45,0.155,0.91,0.326,0.1895,0.355
3448,1.0,0.0,1.0,0.51,0.405,0.13,0.7175,0.3725,0.158,0.17
3449,1.0,0.0,1.0,0.625,0.48,0.16,1.2415,0.6575,0.2625,0.2785
3453,1.0,0.0,1.0,0.56,0.45,0.16,0.922,0.4320000000000001,0.17800000000000002,0.26
3454,1.0,0.0,0.0,0.635,0.5,0.165,1.489,0.715,0.3445,0.3615
3455,1.0,1.0,0.0,0.455,0.375,0.125,0.458,0.1985,0.111,0.12
3460,1.0,0.0,1.0,0.545,0.42,0.125,0.9745,0.353,0.174,0.305
3464,1.0,0.0,0.0,0.55,0.415,0.135,0.8095,0.2985,0.2015,0.28
3465,1.0,1.0,0.0,0.485,0.38,0.15,0.605,0.2155,0.14,0.18
3468,1.0,1.0,0.0,0.405,0.325,0.11,0.3575,0.145,0.0725,0.11
3470,1.0,0.0,1.0,0.255,0.195,0.065,0.08,0.0315,0.018000000000000002,0.027000000000000003
3472,1.0,1.0,0.0,0.645,0.49,0.19,1.3065,0.479,0.3565,0.345
3474,1.0,0.0,1.0,0.485,0.355,0.12,0.547,0.215,0.1615,0.14
3479,1.0,1.0,0.0,0.505,0.41,0.15,0.6345,0.243,0.1335,0.215
3482,1.0,0.0,0.0,0.48,0.39,0.145,0.5825,0.2315,0.121,0.255
3484,1.0,0.0,0.0,0.395,0.295,0.095,0.2725,0.115,0.0625,0.085
3490,1.0,1.0,0.0,0.65,0.525,0.19,1.385,0.8875,0.3095,0.405
3492,1.0,0.0,1.0,0.57,0.475,0.195,1.0295,0.4635,0.1905,0.305
3494,1.0,0.0,0.0,0.535,0.455,0.14,1.0015,0.53,0.1765,0.244
3496,1.0,0.0,0.0,0.43,0.315,0.095,0.378,0.175,0.08,0.1045
3498,1.0,0.0,1.0,0.65,0.545,0.16,1.2425,0.487,0.29600000000000004,0.48
3499,1.0,0.0,0.0,0.62,0.48,0.18,1.1305,0.5285,0.2655,0.306
3501,1.0,0.0,1.0,0.6,0.47,0.175,1.105,0.4865,0.247,0.315
3509,1.0,1.0,0.0,0.57,0.45,0.165,0.903,0.3305,0.1845,0.295
3514,1.0,1.0,0.0,0.46,0.355,0.13,0.458,0.192,0.1055,0.13
3530,1.0,0.0,1.0,0.605,0.47,0.18,1.1405,0.3755,0.2805,0.385
3537,1.0,0.0,1.0,0.48,0.375,0.12,0.5895,0.2535,0.128,0.172
3540,1.0,0.0,1.0,0.59,0.475,0.145,1.053,0.4415,0.262,0.325
3552,1.0,0.0,0.0,0.55,0.425,0.155,0.8725,0.412,0.187,0.2425
3554,1.0,0.0,0.0,0.635,0.48,0.2,1.3655,0.6255,0.2595,0.425
3562,1.0,0.0,1.0,0.64,0.565,0.23,1.521,0.644,0.3720000000000001,0.406
3565,1.0,0.0,0.0,0.55,0.44,0.165,0.8605,0.312,0.16899999999999998,0.3
3567,1.0,0.0,1.0,0.55,0.44,0.16,0.991,0.348,0.168,0.375
3568,1.0,0.0,0.0,0.53,0.41,0.15,0.612,0.2435,0.1525,0.1895
3573,1.0,0.0,0.0,0.61,0.425,0.155,1.0485,0.507,0.1955,0.274
3575,1.0,0.0,1.0,0.775,0.63,0.25,2.7795,1.3485,0.76,0.578
3580,1.0,0.0,1.0,0.565,0.425,0.1,0.7145,0.3055,0.166,0.18
3582,1.0,1.0,0.0,0.615,0.475,0.17,1.1025,0.4695,0.2355,0.345
3584,1.0,0.0,0.0,0.38,0.275,0.1,0.2255,0.08,0.049,0.085
3594,1.0,0.0,1.0,0.575,0.455,0.145,1.165,0.581,0.2275,0.3
3599,1.0,0.0,1.0,0.345,0.255,0.09,0.2005,0.094,0.0295,0.063
3601,1.0,1.0,0.0,0.63,0.5,0.16,1.22,0.4905,0.3,0.345
3603,1.0,1.0,0.0,0.505,0.375,0.18,0.568,0.2325,0.1495,0.17
3609,1.0,0.0,1.0,0.73,0.585,0.225,2.2305,1.2395,0.422,0.563
3613,1.0,1.0,0.0,0.54,0.475,0.155,1.217,0.5305,0.3075,0.34
3615,1.0,0.0,1.0,0.46,0.375,0.135,0.4935,0.18600000000000005,0.0845,0.17
3622,1.0,1.0,0.0,0.66,0.52,0.2,1.676,0.6729999999999999,0.4805,0.45
3624,1.0,0.0,1.0,0.5,0.385,0.145,0.7615,0.246,0.195,0.204
3626,1.0,0.0,0.0,0.59,0.45,0.16,0.893,0.2745,0.2185,0.345
3627,1.0,0.0,1.0,0.58,0.49,0.13,1.1335,0.586,0.2565,0.237
3628,1.0,0.0,1.0,0.725,0.57,0.19,2.3305,1.253,0.541,0.52
3631,1.0,0.0,0.0,0.5,0.38,0.11,0.5605,0.28,0.106,0.15
3633,1.0,1.0,0.0,0.615,0.47,0.175,1.2985,0.5135,0.343,0.32
3642,1.0,1.0,0.0,0.59,0.475,0.16,1.1015,0.4775,0.2555,0.295
3646,1.0,0.0,1.0,0.53,0.44,0.205,0.835,0.32,0.2175,0.245
3650,1.0,1.0,0.0,0.41,0.32,0.115,0.387,0.165,0.1005,0.0985
3652,1.0,1.0,0.0,0.755,0.575,0.2,2.073,1.0135,0.4655,0.48
3659,1.0,0.0,1.0,0.565,0.425,0.135,0.8115,0.341,0.1675,0.255
3660,1.0,0.0,0.0,0.53,0.42,0.13,0.8365,0.3745,0.16699999999999998,0.249
3661,1.0,0.0,1.0,0.375,0.3,0.1,0.2465,0.104,0.0475,0.083
3664,1.0,1.0,0.0,0.59,0.465,0.16,1.1005,0.506,0.2525,0.295
3669,1.0,0.0,0.0,0.42,0.32,0.1,0.34,0.1745,0.05,0.0945
3671,1.0,1.0,0.0,0.7,0.535,0.175,1.773,0.6805,0.48,0.512
3673,1.0,0.0,0.0,0.565,0.44,0.175,0.8735,0.414,0.21,0.21
3674,1.0,0.0,0.0,0.47,0.345,0.14,0.4615,0.229,0.1105,0.116
3679,1.0,1.0,0.0,0.47,0.355,0.13,0.5465,0.2005,0.126,0.185
3681,1.0,1.0,0.0,0.45,0.35,0.145,0.5425,0.1765,0.123,0.175
3689,1.0,1.0,0.0,0.78,0.63,0.215,2.657,1.4880000000000002,0.4985,0.586
3690,1.0,0.0,0.0,0.52,0.405,0.14,0.6765,0.2865,0.146,0.205
3696,1.0,0.0,1.0,0.375,0.28,0.095,0.2225,0.0875,0.043,0.08
3697,1.0,0.0,0.0,0.475,0.34,0.105,0.4535,0.203,0.08,0.1465
3699,1.0,1.0,0.0,0.495,0.375,0.15,0.597,0.2615,0.135,0.17800000000000002
3700,1.0,0.0,1.0,0.57,0.46,0.14,0.9535,0.4465,0.2065,0.245
3703,1.0,0.0,0.0,0.46,0.34,0.09,0.384,0.1795,0.068,0.11
3704,1.0,0.0,0.0,0.435,0.34,0.11,0.407,0.1685,0.073,0.13
3705,1.0,0.0,1.0,0.52,0.45,0.15,0.895,0.3615,0.18600000000000005,0.235
3706,1.0,1.0,0.0,0.61,0.485,0.15,1.2405,0.6025,0.2915,0.3085
3709,1.0,0.0,1.0,0.7,0.535,0.16,1.7255,0.63,0.2635,0.54
3716,1.0,0.0,1.0,0.59,0.455,0.145,1.073,0.475,0.19,0.285
3721,1.0,1.0,0.0,0.42,0.32,0.13,0.4135,0.1645,0.106,0.119
3725,1.0,0.0,0.0,0.235,0.18,0.06,0.058,0.022,0.0145,0.018000000000000002
3729,1.0,1.0,0.0,0.565,0.455,0.15,0.8205,0.365,0.159,0.26
3731,1.0,0.0,1.0,0.595,0.46,0.17,1.1295,0.57,0.2555,0.265
3734,1.0,1.0,0.0,0.48,0.38,0.135,0.507,0.1915,0.1365,0.155
3739,1.0,0.0,0.0,0.44,0.355,0.165,0.435,0.159,0.105,0.14
3741,1.0,1.0,0.0,0.525,0.38,0.14,0.6065,0.194,0.1475,0.21
3755,1.0,1.0,0.0,0.605,0.485,0.165,1.0105,0.435,0.209,0.3
3757,1.0,0.0,1.0,0.55,0.45,0.155,0.7895,0.343,0.159,0.25
